id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
18867,26.2.2004,Návrh na udělení grantů v oblasti dětí mládeže a volného času na r. 2004 (usnesení),15/18,798,15,pass,52,0,0,70,52
18876,26.2.2004,Návrh na revokaci usnesení ZHMP č. 07/29 ze dne 24.4.2003 k návrhu úplatného převodu pozemku v k.ú. Podolí z vlastnictví HMP do vlastnictví fyzických osob a SBD AREA (usnesení),15/19,786,15,pass,51,0,1,70,52
18850,26.2.2004,Návrh na revokaci usnesení ZHMP č. 07/31 ze dne 24.4.2003 k návrhu prodeje pozemků v k.ú. Kobylisy z vlastnictví HMP do podílového spoluvlastnictví vlastníků bytů a společných částí domů v k.ú. Kobylisy (usnesení),15/20,847,15,pass,53,0,0,70,53
18885,26.2.2004,Návrh na revokaci usnesení ZHMP č. 07/32 ze dne 24.4.2003 k návrhu prodeje pozemků v k.ú. Kobylisy z vlastnictví HMP do podílového spoluvlastnictví vlastníků bytů a společných částí domů v k.ú. Kobylisy (usnesení),15/21,846,15,pass,55,0,0,70,55
18844,26.2.2004,"Návrh na úplatný převod pozemku v k.ú. Záběhlice z vlastnictví HMP do vlastnictví  NADĚJE, o.s. (usnesení)",15/22,833,15,pass,53,0,0,70,53
18882,26.2.2004,Návrh na úplatný převod pozemku v k.ú. Smíchov z vlastnictví HMP do vlastnictví spol. CENTRAL GROUP - Hostivařský háj a.s. (usnesení),15/23,818,15,pass,53,0,2,70,55
18835,26.2.2004,Návrh na úplatný převod části pozemku v k.ú. Motol z vlastnictví HMP do SJM manželů Kotrbových (usnesení),15/24,821,15,pass,56,0,0,70,56
18846,26.2.2004,Návrh na úplatný převod části pozemků v k.ú. Hostivař z vlastnictví HMP do vlastnictví společnosti K & V a.s. (usnesení),15/25,848,15,pass,56,0,1,70,57
18843,26.2.2004,Návrh na bezúplatné nabytí věcí do vlastnictví HMP od společnosti Nový Domov Praha s.r.o. (usnesení),15/26,802,15,pass,59,0,0,70,59
18884,26.2.2004,Návrh na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od ČR - Kanceláře Poslanecké sněmovny (usnesení),15/27,843,15,pass,59,0,0,70,59
18836,26.2.2004,"Návrh na bezúplatné nabytí pozemku v k.ú. Michle (Fasádostav Praha, s.p. v likvidaci) do vlastnictví hl.m. Prahy (usnesení)",15/28,844,15,pass,59,0,0,70,59
18848,26.2.2004,Návrh na prodej pozemků z majetku hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby (usnesení),15/29,823,15,pass,57,0,1,70,58
18845,26.2.2004,Návrh na využití nabídky předkupního práva k pozemkům v k.ú. Vršovice od ČR - Úřadu pro zastupování státu ve věcech majetkových (usnesení),15/30,845,15,pass,58,0,0,70,58
18847,26.2.2004,"Návrh obecně závazné vyhlášky hl.m. Prahy, kterou se mění obecně závazná vyhláška hl.m. Prahy č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví HMP MČ Praha 11 (sídlištní pozemky v k.ú. Chodov a Háje) (usnesení)",15/31,826,15,pass,57,0,1,70,58
18860,26.2.2004,"Návrh obecně závazné vyhlášky hl.m. Prahy, kterou se mění obecně závazná vyhláška hl.m. Prahy č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, odejmutí oprávnění hospodařit se svěřenou věcí z vlastnictví HMP MČ Praha 8 (pozemky v k.ú. Libeň a Troja) a MČ (usnesení)",15/32,827,15,pass,60,0,0,70,60
18857,26.2.2004,Návrh na poskytnutí účelové neinvestiční dotace na provozování sběrných dvorů MČ Praha 12 a 20 (usnesení),15/33,797,15,pass,60,0,0,70,60
18856,26.2.2004,"Návrh na uvolnění finančních prostředků z rozpočtu hl.m. Prahy v kap. 02 na městské části hl.m. Prahy Březiněves, Dolní Měcholupy, Klánovice, Kolovraty, Nebušice, Praha 22 a Velká Chuchle formou dotace na investiční akce (usnesení)",15/34,806,15,pass,59,0,0,70,59
18851,26.2.2004,Návrh na rozdělení účelového příspěvku hl.m.Prahy MČ na provoz lékařské služby první pomoci (protinávrh),15/35,801,15,fail,13,21,25,70,59
18840,26.2.2004,Návrh na rozdělení účelového příspěvku hl.m.Prahy MČ na provoz lékařské služby první pomoci (usnesení),15/35,801,15,pass,51,2,12,70,65
18839,26.2.2004,Návrh na privatizaci zdravotnických zařízení formou bezúplatného převodu na hl.m.Prahu (usnesení),15/36,790,15,pass,55,0,1,70,56
18838,26.2.2004,Návrh na vyvěšení vlajky Tibetu dne 10.3.2004 na budově magistrátu hl.m. Prahy - účast na akci podporující úsílí o dodržování lidských práv (usnesení),15/37,861,15,pass,37,9,8,70,54
18837,26.2.2004,Návrh  personální změny ve výboru ZHMP (usnesení),15/38,862,15,pass,56,0,1,70,57
18936,25.3.2004,(schválení programu),,,16,pass,46,3,9,70,58
18940,25.3.2004,(schválení programu),,,16,pass,51,4,12,70,67
18960,25.3.2004,(schválení programu),,,16,pass,54,2,10,70,66
18962,25.3.2004,(schválení programu),,,16,pass,50,9,8,70,67
18939,25.3.2004,(schválení programu),,,16,pass,52,1,11,70,64
18958,25.3.2004,(schválení programu),,,16,pass,53,6,8,70,67
18961,25.3.2004,(návrhový výbor),,,16,pass,55,1,0,70,56
18931,25.3.2004,(návrhový výbor),,,16,pass,61,0,2,70,63
18916,25.3.2004,k volbě přísedících Městského soudu v Praze (usnesení),16.1,928,16,pass,59,0,0,70,59
18917,25.3.2004,k návrhu na poskytnutí finančního daru Policii ČR - Správa HMP (usnesení),16.2,941,16,fail,19,0,0,70,19
18918,25.3.2004,k návrhu na poskytnutí finančního daru Policii ČR - Správa HMP (usnesení),16.2,941,16,pass,52,0,3,70,55
18919,25.3.2004,k návrhu na poskytnutí finančního daru Policii ČR - Správa HMP (usnesení),16.2,941,16,pass,60,0,3,70,63
18920,25.3.2004,k návrhu na navýšení rozpočtu vlastního hl.m.Prahy v roce 2004 o účelovou investiční a neinvestiční (usnesení),16.3,936,16,pass,49,0,0,70,49
18921,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění vyhláška č.32/1999 Sb. hl. m. Prahy, o závazné část (usnesení)",16.4,792,16,pass,41,0,0,70,41
18922,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, (usnesení)",16.5,919,16,pass,41,0,0,70,41
18923,25.3.2004,"k návrhu úplatného převodu obytného domu č.p. 227, ul. Dražkovská 1, Praha 9 - Vinoř současným (usnesení)",16.6,828,16,fail,35,0,10,70,45
18924,25.3.2004,"k návrhu úplatného převodu obytného domu č.p. 227, ul. Dražkovská 1, Praha 9 - Vinoř současným (usnesení)",16.6,828,16,pass,43,2,8,70,53
18925,25.3.2004,"k návrhu na úplatný převod pozemku parc.č. 668/48, 668/49 a 668/50 ( o celkové výměře 438 m2) v k.ú. (usnesení)",16.7,840,16,pass,45,0,6,70,51
18926,25.3.2004,ke změně zřizovací listiny příspěvkové organizace Dětské centrum  Paprsek (usnesení),16.8,879,16,pass,54,0,0,70,54
18927,25.3.2004,k návrhu na rozdělení finančních prostředků BESIP na rok 2004 (usnesení),16.9,927,16,pass,55,0,0,70,55
18928,25.3.2004,k návrhu na navýšení rozpočtu vlastního hl. m. Prahy v roce 2004 o účelovou investiční dotaci ze SFD (usnesení),16.10,930,16,pass,52,0,0,70,52
18929,25.3.2004,k návrhu na převod pozemku parc.č. 1667/3 v kat. území Strašnice o výměře 40 m2 z vlastnictví hl.m.P (usnesení),16.11,898,16,pass,40,0,0,70,40
18930,25.3.2004,k návrhu úplatného převodu pozemku parc. č. 54/54 k.ú. Dolní Měcholupy o výměře 2 m2 z vlastnictví (usnesení),16.12,892,16,pass,48,0,0,70,48
18932,25.3.2004,k návrhu na úplatný převod pozemku parc. č. 1080/54 v k.ú. Stodůlky o výměře 80 m2 z vlastnictví (usnesení),16/13,880,16,pass,50,0,0,70,50
18933,25.3.2004,"k návrhu na úplatný převod pozemku parc. č. 1385/3, pozemku parc. č. 1385/4 a části pozemku parc. č. (usnesení)",16/14,874,16,pass,44,1,4,70,49
18934,25.3.2004,k návrhu na schválení úplatného převodu pozemků parc.č. 575/21 a 575/22 v kat. území Prosek z (usnesení),16/15,907,16,pass,44,1,2,70,47
18935,25.3.2004,k návrhu na úplatný převod pozemků parc.č. 1258/10 o výměře 53 m2 a parc.č. 1259/1 o výměře 258 m2 v (usnesení),16/16,982,16,pass,48,1,1,70,50
18942,25.3.2004,"k návrhu na schválení úplatného převodu vlastnictví pozemků parc. č. 1672/3 o výměře 74 m2, 1672/2 o (usnesení)",16/17,881,16,pass,52,0,0,70,52
18943,25.3.2004,k návrhu úplatného převodu části pozemku parc. č. 2359/1 v k. ú. Braník z vlastnictví hl. m. Prahy d (usnesení),16/18,872,16,pass,54,0,0,70,54
18937,25.3.2004,k návrhu úplatného převodu části pozemku parc. č. 3049/4 v k. ú. Braník z vlastnictví hl. m. Prahy d (usnesení),16/19,925,16,pass,54,1,0,70,55
18938,25.3.2004,k návrhu úplatného převodu části pozemku parc. č. 2068/3 v k. ú. Košíře z vlastnictví hl. m. Prahy d (usnesení),16/20,873,16,pass,54,1,2,70,57
18941,25.3.2004,k návrh na úplatný převod části pozemku parc. č. 782/1 o výměře 3m2 v k.ú. Karlín z vlastnictví hl.m (usnesení),16/21,899,16,pass,54,0,1,70,55
18944,25.3.2004,k návrhu na schválení úplatného převodu části pozemku parc.č. 2342/1 v kat. území Kunratice z (usnesení),16/22,905,16,pass,52,0,1,70,53
18945,25.3.2004,k návrhu na schválení úplatného převodu pozemku parc.č. 496/114 v kat. území Střížkov z vlastnictví (usnesení),16/23,901,16,pass,55,0,1,70,56
18946,25.3.2004,k návrhu na schválení úplatného převodu pozemku parc.č. 2342/271 v kat. území Kunratice z vlastnictv (usnesení),16/24,904,16,pass,56,0,0,70,56
18947,25.3.2004,k návrhu na schválení úplatného převodu pozemku parc.č. 4137/262 v kat. území Modřany z  vlastnictví (usnesení),16/25,902,16,pass,55,0,1,70,56
18948,25.3.2004,k návrhu úplatného převodu pozemku parc. č. 1285/12 v k. ú. Krč z vlastnictví hl. m. Prahy do vlastn (usnesení),16/26,834,16,pass,56,0,0,70,56
19473,25.3.2004,k návrhu na schválení úplatného převodu částí pozemku parc.č. 1537/2 v kat. území Bubeneč z (usnesení),16/27,900,16,pass,56,0,0,70,56
19474,25.3.2004,"k návrhu na schválení úplatného převodu částí pozemků parc.č. 345/4, 345/6, 345/113, 345/181 v kat. (usnesení)",16/28,903,16,pass,54,0,1,70,55
19475,25.3.2004,"k návrhu na úplatné nabytí vlastnictví pozemku parc.č. 353/18 v k.ú. Štěrboholy, včetně porostů z (usnesení)",16/29,896,16,pass,49,0,2,70,51
19476,25.3.2004,"k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 793/101, parc.č. 793/90, parc.č. 793/89, id. (usnesení)",16/31,926,16,pass,53,0,1,70,54
19477,25.3.2004,"k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 793/101, parc.č. 793/90, parc.č. 793/89, id. (usnesení)",16/31,926,16,pass,52,0,1,70,53
19478,25.3.2004,"k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 1705/4 o výměře 107 m2, parc.č. 1718/2 o (usnesení)",16/32,897,16,pass,52,1,1,70,54
19479,25.3.2004,k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 1032/3 o výměře 1568 m2 a parc.č. 1032/7 o (usnesení),16/33,889,16,pass,55,0,0,70,55
19480,25.3.2004,k návrhu na bezúplatné nabytí věcí do vlastnictví hl.m. Prahy od R-SOFT a.s. (usnesení),16/34,803,16,pass,55,0,0,70,55
19485,25.3.2004,"k oznámení záměru městské části Praha 4 na prodej věcí z vlastnictví hlavního města Prahy, svěřených (usnesení)",16/35,891,16,pass,42,6,7,70,55
19486,25.3.2004,K prodeji pozemků z majetku hl.m. Prahy do vlastnictví majitelů  staveb postavených  v rámci legisla (usnesení),16/36,822,16,pass,57,0,0,70,57
19487,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, (usnesení)",16.5,919,16,pass,55,0,0,70,55
19488,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, (usnesení)",16.5,919,16,pass,55,0,0,70,55
19489,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, (usnesení)",16.5,919,16,pass,52,0,0,70,52
19490,25.3.2004,k návrhu na přidělení grantů na podporu vzdělávání na území hlavního města Prahy pro rok 2004 (usnesení),16/40,849,16,pass,41,0,3,70,44
19491,25.3.2004,k návrhu na snížení rozpočtu kapitálových výdajů OMI MHMP na rok 2004 v kapitole 04 - školství a (usnesení),16/41,916,16,pass,53,0,0,70,53
19492,25.3.2004,k uvolnění finančních prostředků z rozpočtu hl. m. Prahy v kap. 04 pro městské části hl. m. Prahy fo (usnesení),16/42,911,16,pass,55,0,0,70,55
19493,25.3.2004,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, (usnesení)",16/43,910,16,pass,51,0,0,70,51
19494,25.3.2004,k návrhu na financování projektů protidrogové prevence (usnesení),16/44,937,16,pass,52,0,1,70,53
19495,25.3.2004,k navýšení rozpočtu vlastního hl. m. Prahy na r. 2004 o volné finanční zdroje z úspory hospodaření z (udělení slova),16/45,939,16,pass,47,4,9,70,60
19422,29.4.2004,17. zasedání (změna programu),,,17,pass,62,0,1,70,63
19423,29.4.2004,17. zasedání (změna programu),,,17,pass,66,0,1,70,67
19424,29.4.2004,17. zasedání (návrhový výbor),,,17,pass,65,0,2,70,67
19507,29.4.2004,"Usnesení ke změně návratné finanční výpomoci od MF ČR, účelově určené na realizaci dopravních staveb a navazujících investic v městské infrastruktuře, souvisejících s víceúčelovými halami určenými pro pořádání Mistrovství světa v ledním hokeji v roce 2004 na účelovou dotaci pro hl.m. Prahu (usnesení)",17.1,959,17,pass,59,0,0,70,59
19425,29.4.2004,Usnesení k návrhu na úpravu rozpočtu hl.m.Prahy kapitoly 03-Doprava na rok 2004 - navýšení o 195 960 000 CZK (usnesení),17.2,942,17,pass,61,0,1,70,62
19508,29.4.2004,Usnesení k návrhu na navýšení rozpočtu vlastního hl.m. Prahy v roce 2004 o účelovou neinvestiční dotaci ze Státního fondu rozvoje bydlení určenou do povodňového fondu hl.m. Prahy na opravy bytového fondu poškozeného povodněmi v roce 2002 (usnesení),17.3,5,17,pass,58,0,4,70,62
19426,29.4.2004,Usnesení ke zprávě o přípravě HMP na čerpání fondů EU a k zajištění  informace  o možnosti přípravy projektů v rámci JPD 2  Praha (usnesení),17.4,6,17,pass,56,0,3,70,59
19509,29.4.2004,Usnesení k výsledkům územní analýzy pořádání LOH 2016 resp. 2020 v hl. m. Praze (protinávrh),17.5,909,17,fail,21,9,11,70,41
19510,29.4.2004,Usnesení k výsledkům územní analýzy pořádání LOH 2016 resp. 2020 v hl. m. Praze (protinávrh),17.5,909,17,fail,19,10,36,70,65
19511,29.4.2004,Usnesení k výsledkům územní analýzy pořádání LOH 2016 resp. 2020 v hl. m. Praze (usnesení),17.5,909,17,pass,53,2,11,70,66
19512,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplnující návrh - nedokončené),17.10,953,17,pass,38,1,9,70,48
19513,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplňující návrh),17.10,953,17,pass,53,1,11,70,65
19514,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplňující návrh),17.10,953,17,pass,49,0,19,70,68
19515,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplňující návrh),17.10,953,17,pass,61,2,5,70,68
19516,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplňující návrh),17.10,953,17,pass,66,0,2,70,68
19517,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (doplňující návrh),17.10,953,17,pass,54,2,8,70,64
19518,29.4.2004,Usnesení k postupu přípravy nové kapacity čištění odpadních vod pro hl.m.Prahu (usnesení),17.10,953,17,pass,57,2,9,70,68
19519,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,8,28,24,70,60
19520,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,12,31,21,70,64
19521,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,9,21,31,70,61
19522,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,14,20,30,70,64
19523,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,11,19,35,70,65
19524,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,23,11,27,70,61
19525,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,15,16,34,70,65
19526,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (protinávrh),17.6,884,17,fail,14,22,26,70,62
19527,29.4.2004,Usnesení k návrhu zadání změn 05 Územního plánu sídelního útvaru hl. m. Prahy (usnesení),17.6,884,17,pass,54,3,9,70,66
19528,29.4.2004,Usnesení k návrhu na zadání změny Z 0950/00 Územního plánu (usnesení),17.7,961,17,pass,57,0,1,70,58
19529,29.4.2004,"Usnesení ke schválení finančních příspěvků - grantů hl. m. Prahy vlastníkům nemovitých kulturních památek a objektů významných z hlediska památkové péče, ležících v Pražské památkové rezervaci, na jejich obnovu v roce 2004 (usnesení)",17.8,983,17,pass,60,0,1,70,61
19530,29.4.2004,"Usnesení k poskytnutí účelové investiční dotace z rozpočtu hl.m.Prahy , kap.01  městské části Praha - Kolovraty na akci TV Kolovraty (usnesení)",17.9,956,17,pass,61,0,0,70,61
19531,29.4.2004,"Usnesení k poskytnutí účelové investiční dotace z rozpočtu hl.m.Prahy, kap. 01 městským částem Praha-Kunratice, Praha 11, Praha 15 a Praha 22 (usnesení)",17.11,992,17,pass,63,0,0,70,63
19532,29.4.2004,"Usnesení k návrhu na schválení úplatného nabytí spoluvlastnictví podílu na stavbě ""TI pro 69 b.j. Praha 8 - Ďáblice, Nové Ďáblice"" od EKOSPOL, a.s. (usnesení)",17.12,914,17,pass,63,0,0,70,63
19533,29.4.2004,"Usnesení k návrhu na úplatné nabytí vlastnictví nemovitostí v k.ú. Lahovice, postižených povodní v srpnu 2002 do vlastnictví hl.m. Prahy (protinávrh)",17/13,929,17,fail,17,10,33,70,60
19534,29.4.2004,"Usnesení k návrhu na úplatné nabytí vlastnictví nemovitostí v k.ú. Lahovice, postižených povodní v srpnu 2002 do vlastnictví hl.m. Prahy (usnesení)",17/13,929,17,pass,51,0,12,70,63
19535,29.4.2004,"Návrh úplatného převodu obytného domu č.p. 286, ul. K Radotínu, Praha 5 včetně pozemků parc.č. 886/8 a 886/19 v k.ú. Zbraslav současným nájemcům manželům Sladkovským (usnesení)",17/14,858,17,pass,59,1,1,70,61
19536,29.4.2004,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 5 (pozemky v k.ú. Smíchov) (usnesení)",17/15,958,17,pass,59,0,3,70,62
19537,29.4.2004,Usnesení k návrhu na schválení vzdání se práva převodu pozemků do vlastnictví hlavního města Prahy dle zákona č. 95/1999 Sb. (usnesení),17/16,852,17,pass,55,1,2,70,58
19538,29.4.2004,"Usnesení k návrhu obecně závazné vyhlášky, kterou se mění vyhláška č. 14/2000 Sb. hl.m. Prahy, o omezujících opatřeních k zabezpečení místních záležitostí veřejného pořádku v souvislosti se žebráním (usnesení)",17/17,999,17,pass,51,3,3,70,57
19539,29.4.2004,Usnesení k návrhu změny zřizovací listiny Správy služeb Městské policie hlavního města Prahy (usnesení),17/18,989,17,pass,57,0,1,70,58
19540,29.4.2004,Návrh na udělení grantů v oblasti sociálních služeb v roce 2004 (usnesení),17/19,815,17,pass,56,0,1,70,57
19541,29.4.2004,Usnesení k návrhu na uvolnění finančních prostředků z rozpočtu hl. m. Prahy na rok 2004 z kapitoly 06 - kultura formou účelové dotace pro městské části (usnesení),17/20,964,17,pass,57,0,0,70,57
19542,29.4.2004,Usnesení k návrhu na změnu zřizovací listiny příspěvkové organizace Obecní dům (usnesení),17/21,952,17,pass,59,0,1,70,60
19543,29.4.2004,"Usnesení k návrhu záměru na spoluzaložení obecně prospěšné společnosti - Pražský dům fotografie, o.p.s., hl. m. Prahou (usnesení)",17/22,946,17,pass,57,0,0,70,57
19547,29.4.2004,"Usnesení k návrhu na úpravu rozpočtu běžných výdajů v kap.04 - Školství, mládež a samospráva a na rozpis závazných ukazatelů rozpočtu na rok 2004 škol a školských zařízení, jejichž zřizovatelem je hl.m.Prahy na základě výsledků rozpočtového řízení I. (usnesení)",17/23,973,17,pass,51,0,1,70,52
19548,29.4.2004,Usnesení k návrhu na zvýšení rozpočtu vlastního hl.m. Prahy v roce 2004 o účelovou investiční dotaci ze SFDI na financování oprav a modernizace průjezdních úseků silnic a dálnic pro Technickou správu komunikací hl.m. Prahy (usnesení),17/24,1,17,pass,54,0,0,70,54
19544,29.4.2004,Usnesení k návrhu výkupu pozemků do vlastnictví hl.m. Prahy za účelem majetkoprávního vypořádání stavby Rekonstrukce ul. Českomoravská (usnesení),17/25,2,17,pass,55,0,1,70,56
19545,29.4.2004,Usnesení k návrhu na poskytnutí účelové investiční dotace z kapitoly 0816 rozpočtu hl.m. Prahy pro MČ Praha 6 a MČ Praha 22 (usnesení),17/26,808,17,pass,44,0,0,70,44
19549,29.4.2004,"Usnesení k návrhu na zrušení usnesení ZHMP č. 37/07 ze dne 20.12.2001 ve věci úplatného převodu pozemků parc. č. 73/2, 73/8 a 73/9 k.ú. Černý Most (usnesení)",17/27,859,17,pass,48,0,0,70,48
19550,29.4.2004,"Usnesení k návrhu na úplatný převod pozemku parc.č. 139/3 v kat. území Háje o výměře 28 m2 z vlastnictví hl.m.Prahy do společného jmění manželů Jaroslava Mráze a Marie Mrázové, oba bytem Praha 4, Anežky Malé 770/9 (usnesení)",17/28,886,17,pass,48,0,0,70,48
19546,29.4.2004,Usnesení k návrhu úplatného převodu části pozemku parc. č. 2702/1 k.ú. Hostivař z vlastnictví HMP do vlastnictví paní Aleny Hrdinové (usnesení),17/29,869,17,pass,49,0,0,70,49
19551,29.4.2004,Usnesení k návrhu úplatného převodu pozemku parc. č. 2413/63 k.ú. Hostivař o výměře 85 m2 z vlastnictví hl. m. Prahy do vlastnictví pana Ing. Miroslava Hanzlíka (usnesení),17/30,816,17,pass,51,0,0,70,51
19552,29.4.2004,Usnesení k návrhu úplatného převodu pozemku parc. č. 1746 a části pozemku aprc. č. 1747/1 v k. ú. Krč z vlastnictví hl. m. Prahy do vlastnictví společnosti AT DEVELOPMENT a.s. (usnesení),17/31,835,17,pass,50,0,1,70,51
19553,29.4.2004,Usnesení k návrhu úplatného převodu pozemku parc. č. 1142/68 v k. ú. Řepy z vlastnictví hl. m. Prahy do vlastnictví společnosti AT DEVELOPMENT a.s. (usnesení),17/32,915,17,pass,53,0,0,70,53
19554,29.4.2004,Usnesení k návrhu úplatného převodu pozemku parc. č. 1307/40 v k. ú. Michle z vlastnictví hl. m. Prahy do vlastnictví společnosti TOMOS Praha a.s. (usnesení),17/33,933,17,pass,52,1,0,70,53
19555,29.4.2004,Usnesení k návrhu na úplatný převod pozemku parc.č. 2036/3 v k.ú. Chodov z vlastnictví HMP do vlastnictví ČR Ředitelství silnic a dálnic (usnesení),17/34,967,17,pass,51,0,0,70,51
19556,29.4.2004,Usnesení k návrhu na schválení úplatného převodu pozemku parc. č. 346 o výměře 53 m2 v k.ú. Radotin z vlastnictví HMP do vlastnictví PRE a.s. (usnesení),17/35,820,17,pass,52,0,0,70,52
19557,29.4.2004,"Usnesení k návrhu úplatného převodu pozemků parc. č. 2612/274 a parc. č. 2612/275, oba v k. ú. Braník z vlastnictví hl. m. Prahy do vlastnictví společnosti FICOM v.o.s. (usnesení)",17/36,965,17,pass,52,0,0,70,52
19558,29.4.2004,"Usnesení k návrhu na úplatný převod pozemků parc.č. 96/1 o výměře 288 m2 a parc.č. 96/2 o výměře 17 m2 v kat. území Malešice z vlastnictví hlavního města Prahy do vlastnictví Mgr. Jiřího Horáčka, bytem Oblekovice 236, Znojmo (usnesení)",17/37,966,17,pass,52,0,0,70,52
19559,29.4.2004,"Usnesení k návrhu na schválení úplatného převodu vlastnictví pozemků parc. č. 2519/53 o výměře 87 m2 a parc. č. 2519/144 o výměře 17 m2 v katastrálním území Dejvice, za účelem majetkoprávního vypořádání z vlastnictví hl.m.Prahy do společného jmění manželů Ing. Antonína Javůrka a PhDr. Heleny Javůrko (usnesení)",17/38,968,17,pass,53,0,0,70,53
19560,29.4.2004,"Usnesení k návrhu na úplatný převod vlastnictví části pozemku parcč. 519/47 v kat. území Háje o výměře 58 m2 z vlastnictví hl.m.Prahy do podílového spoluvlastnictví Arnoštky Havelkové a Josefa Šmejkala, oba bytem Praha 11, Výstavní 75/9, každému podílem 1/2 celku (usnesení)",17/39,887,17,pass,51,1,0,70,52
19565,29.4.2004,Usnesení k návrhu úplatného převodu části pozemku parc. č. 4412 k.ú. Žižkov o výměře 8 m2 z vlastnictví HMP do podílového spoluvlastnictví manželů Věry a Libora Pelcových (usnesení),17/40,868,17,pass,51,0,0,70,51
19566,29.4.2004,"Usnesení k návrhu na úplatný převod částí pozemků parc.č. 2014/32 o výměře 339 m2, parc.č. 2014/33 o výměře 228 m2, parc.č. 2014/34 o výměře 403 m2, parc.č. 3170 o výměře 239 m2 a pozemků parc.č. 2955 o výměře 16 m2, parc.č. 2954/1 o výměře 163 m2, parc.č.  2014/215 o výměře 149 m2 v kat. území Chod (usnesení)",17/41,885,17,pass,43,0,0,70,43
19567,29.4.2004,"Návrh na úplatné nabytí vlastnictví pozemku parc.č. 835/18 v k.ú. Letňany ze spoluvlastnictví  J.Frankenbergerové, A.Nožičkové, J.Volfa a P.Volfa do vlastnictví HMP (usnesení)",17/42,985,17,pass,49,0,0,70,49
19568,29.4.2004,"Usnesení k návrhu na úplatné nabytí vlastnictví pozemků parc.č. 1540/2 o výměře 1067 m2, parc.č.1541/5 o výměře 29 m2 a parc.č. 1541/11 o výměře 272 m2 v k.ú. Vinoř ze spoluvlastnictví Naděždy Blechové, Jičínská 132, Liberec 8 (podíl 1/4), Josefa Hofmanna, Na Výsluní 1062/13, Neratovice (podíl 1/4), (usnesení)",17/43,997,17,pass,50,0,0,70,50
