"id","legislative_session:number","motion:title","number","result","start_date","start_time"
"24zmh_2014/h001","24","01. Schválení pøedsednictva 24. zasedání ZMH","1","SCHVÁLENO","5.3.2014","16:05:28"
"24zmh_2014/h002","24","02. Schválení programu 24. zasedání ZMH dne 5.3.","2","SCHVÁLENO","5.3.2014","16:07:27"
"24zmh_2014/h003","24","03. Urèení ovìøovatelù zápisu o prùbìhu 24. zased","3","SCHVÁLENO","5.3.2014","16:09:09"
"24zmh_2014/h004","24","04. Ovìøení zápisu z 23. zasedání ZMH","4","SCHVÁLENO","5.3.2014","16:10:50"
"24zmh_2014/h005","24","05. Zmìna námìstka primátora pro hospodáøskı","5","SCHVÁLENO","5.3.2014","16:16:29"
"24zmh_2014/h006","24","06. Zmìna zástupce mìsta na valnıch hromadách","6","SCHVÁLENO","5.3.2014","16:18:55"
"24zmh_2014/h007","24","07. Zmìna zástupce mìsta v dozorèí radì KIC Odpad","7","SCHVÁLENO","5.3.2014","16:20:01"
"24zmh_2014/h008","24","08. Písemnost adresovaná ZMH - dìdic akademického","8","SCHVÁLENO","5.3.2014","16:21:03"
"23zmh_2014/h001","23","01. Schválení pøedsednictva 23. zasedání ZMH dne","1","SCHVÁLENO","27.1.2014","13:06:55"
"23zmh_2014/h002","23","02. Schválení programu 23. zasedání ZMH dne 27.1.","2","SCHVÁLENO","27.1.2014","13:10:11"
"23zmh_2014/h003","23","03. Urèení ovìøovatelù zápisu o prùbìhu 23. zased","3","SCHVÁLENO","27.1.2014","13:11:32"
"23zmh_2014/h004","23","04. Ovìøení zápisu z 22. zasedání ZMH, konaného d","4","SCHVÁLENO","27.1.2014","13:13:02"
"23zmh_2014/h005","23","05. Kontrola plnìní usnesení ZMH","5","SCHVÁLENO","27.1.2014","13:13:55"
"23zmh_2014/h007","23","06. Vyhodnocení stavu veøejného poøádku a bezpeèn","7","SCHVÁLENO","27.1.2014","13:36:38"
"23zmh_2014/h008","23","07. ÈSAD Havíøov a.s. - spolufinancování rekonstr","8","SCHVÁLENO","27.1.2014","13:51:43"
"23zmh_2014/h009","23","08. ÈSAD Havíøov, a.s. - informace z jednání mimo","9","SCHVÁLENO","27.1.2014","13:52:26"
"23zmh_2014/h010","23","09. Zámìr prodeje pozemku parc.è. 1535/44, k.ú.","10","SCHVÁLENO","27.1.2014","13:53:00"
"23zmh_2014/h011","23","10. Zámìr prodeje pozemku parc.è. 1629/52, k.ú. B","11","SCHVÁLENO","27.1.2014","13:53:30"
"23zmh_2014/h012","23","11. Zámìr prodeje pozemkù parc.è. 1629/50 a 1629/","12","SCHVÁLENO","27.1.2014","13:54:06"
"23zmh_2014/h013","23","12. Zámìr prodeje pozemkù a staveb v polyfunkèním","13","SCHVÁLENO","27.1.2014","13:58:48"
"23zmh_2014/h014","23","13. Prodej èásti pozemku parc.è. 1714/1, k.ú. Pro","14","SCHVÁLENO","27.1.2014","13:59:16"
"23zmh_2014/h015","23","14. Prodej èásti pozemku parc.è. 113/1, k.ú. Blu","15","SCHVÁLENO","27.1.2014","14:00:13"
"23zmh_2014/h016","23","14. Prodej èásti pozemku parc.è. 113/1, k.ú. Blu","16","SCHVÁLENO","27.1.2014","14:00:42"
"23zmh_2014/h017","23","15. Prodeje èásti pozemkù za úèelem rozšíøení zah","17","SCHVÁLENO","27.1.2014","14:03:31"
"23zmh_2014/h018","23","16. Prodej èásti pozemku parc.è. 580/164, k.ú. Bl","18","SCHVÁLENO","27.1.2014","14:07:09"
"23zmh_2014/h019","23","17. Odkoupení nemovitıch vìcí od spol. RPG Byty,","19","SCHVÁLENO","27.1.2014","14:07:56"
"23zmh_2014/h020","23","18. ádost o zmìnu usnesení -vıkup pozemkù v k.ú.","20","SCHVÁLENO","27.1.2014","14:08:39"
"23zmh_2014/h021","23","19. Úprava kupní ceny k vıkupu po realizaci stav","21","SCHVÁLENO","27.1.2014","14:09:19"
"23zmh_2014/h022","23","20. Nabídka odprodeje hodin do majetku mìsta","22","SCHVÁLENO","27.1.2014","14:10:05"
"23zmh_2014/h023","23","21. Rozpis vıdajù OŠK na investièní akce a opravy","23","SCHVÁLENO","27.1.2014","14:10:48"
"23zmh_2014/h024","23","22. Podání ádostí o dotace z Programu prevence k","24","SCHVÁLENO","27.1.2014","14:11:32"
"23zmh_2014/h025","23","23. ádost Nemocnice s poliklinikou Havíøov o pro","25","SCHVÁLENO","27.1.2014","14:12:18"
"23zmh_2014/h029","23","24. Návrh èerpání Fondu veøejnì prospìšnıch","29","SCHVÁLENO","27.1.2014","14:45:02"
"23zmh_2014/h030","23","25. Odstranìní sochy Smìrník pøed nádraím Èeskıc","30","SCHVÁLENO","27.1.2014","15:22:39"
"23zmh_2014/h031","23","26. Návrh úprav rozpoètu VI. na rok 2013 - rozpoè","31","SCHVÁLENO","27.1.2014","15:23:48"
"23zmh_2014/h032","23","27. Plnìní rozpoètu mìsta Havíøova a hospodáøské","32","SCHVÁLENO","27.1.2014","15:24:23"
"23zmh_2014/h033","23","28. Vısledek správy aktiv mìsta Èeskou spoøitelno","33","SCHVÁLENO","27.1.2014","15:25:02"
"23zmh_2014/h034","23","29. Úvìrovı rámec - finanèní toky","34","SCHVÁLENO","27.1.2014","15:25:42"
"23zmh_2014/h035","23","30. Informativní zpráva o èinnosti Finanèního vıb","35","SCHVÁLENO","27.1.2014","15:26:21"
"23zmh_2014/h036","23","31. Informativní zpráva o skuteèném stavu podanıc","36","SCHVÁLENO","27.1.2014","15:26:57"
"23zmh_2014/h037","23","32. Odkanalizování èástí mìsta Havíøova - III. et","37","SCHVÁLENO","27.1.2014","15:27:40"
"23zmh_2014/h038","23","33. Plán financování obnovy kanalizací dle zákona","38","SCHVÁLENO","27.1.2014","15:28:26"
"23zmh_2014/h039","23","34. Poskytnutí penìitıch zápùjèek na vıstavbu ka","39","SCHVÁLENO","27.1.2014","15:29:02"
"23zmh_2014/h040","23","35. Platební vımìr","40","SCHVÁLENO","27.1.2014","15:29:50"
"23zmh_2014/h041","23","36. Odmìny neuvolnìnım èlenùm zastupitelstva a pø","41","SCHVÁLENO","27.1.2014","15:30:35"
"23zmh_2014/h042","23","37. Plán veøejnıch zakázek pro zadání v roce 2014","42","SCHVÁLENO","27.1.2014","15:31:21"
"23zmh_2014/h043","23","38. Informativní zpráva o èinnosti KV ZMH","43","SCHVÁLENO","27.1.2014","15:32:18"
"23zmh_2014/h044","23","39. Informativní zpráva o èinnosti vedení mìsta","44","SCHVÁLENO","27.1.2014","15:33:08"
"22zmh_2013/h001","22","01. Schválení pøedsednictva 22. zasedání ZMH dne","1","SCHVÁLENO","16.12.2013","13:12:14"
"22zmh_2013/h003","22","02. Schválení programu 22. zasedání ZMH dne 16.12","3","SCHVÁLENO","16.12.2013","13:19:10"
"22zmh_2013/h004","22","03. Urèení ovìøovatelù zápisu o prùbìhu 22. zased","4","SCHVÁLENO","16.12.2013","13:20:43"
"22zmh_2013/h005","22","04. Ovìøení zápisu z 21. zasedání ZMH, konaného","5","SCHVÁLENO","16.12.2013","13:22:51"
"22zmh_2013/h006","22","05. Kontrola plnìní usnesení ZMH","6","SCHVÁLENO","16.12.2013","13:23:43"
"22zmh_2013/h007","22","06. Zámìr prodeje èásti pozemku parc.è. 306, k.ú.","7","SCHVÁLENO","16.12.2013","13:24:27"
"22zmh_2013/h008","22","07. Zámìr prodeje pozemkù parc.è. 2709,","8","SCHVÁLENO","16.12.2013","13:25:01"
"22zmh_2013/h009","22","08. Zámìr prodeje èásti pozemku parc.è. 580/164,","9","SCHVÁLENO","16.12.2013","13:25:41"
"22zmh_2013/h010","22","09. Zrušení usnesení - prodej objektu restaurace","10","SCHVÁLENO","16.12.2013","13:26:34"
"22zmh_2013/h011","22","10. Prodej pozemkù, k.ú. Bludovice, spoleènosti M","11","SCHVÁLENO","16.12.2013","13:27:18"
"22zmh_2013/h012","22","11. Prodeje pozemkù ke stávajícím zahradám","12","SCHVÁLENO","16.12.2013","13:27:58"
"22zmh_2013/h013","22","13. Zámìr odkoupení areálù hotelovıch domù Merkur","13","SCHVÁLENO","16.12.2013","14:11:35"
"22zmh_2013/h014","22","12. Zámìr odkoupení nemovitostí - budovy è. p.","14","SCHVÁLENO","16.12.2013","14:18:31"
"22zmh_2013/h015","22","33. ÈSAD Havíøov a.s. - informace o konání mimoøá","15","SCHVÁLENO","16.12.2013","14:58:20"
"22zmh_2013/h016","22","14. Vıkup pozemkù v k.ú. Šumbark - pan Jiøí Kwapu","16","SCHVÁLENO","16.12.2013","14:59:03"
"22zmh_2013/h017","22","15. Vynìtí dlouhodobého majetku z hospodaøení pøí","17","SCHVÁLENO","16.12.2013","14:59:38"
"22zmh_2013/h018","22","19. Rozpoèet mìsta Havíøova na rok 2014","18","SCHVÁLENO","16.12.2013","15:18:31"
"22zmh_2013/h019","22","17. Návrh úprav rozpoètu V. na rok 2013 - rozpoèt","19","SCHVÁLENO","16.12.2013","15:19:16"
"22zmh_2013/h020","22","18. Plnìní rozpoètu mìsta Havíøova a hospodáøské","20","SCHVÁLENO","16.12.2013","15:20:21"
"22zmh_2013/h021","22","16. Hospodáøská èinnost mìsta Havíøova - návrh na","21","SCHVÁLENO","16.12.2013","15:21:34"
"22zmh_2013/h022","22","20. Zapojení schválené neinvestièní rozpoètové re","22","SCHVÁLENO","16.12.2013","15:22:37"
"22zmh_2013/h023","22","21. Harmonogram vıznamnıch celomìstskıch akcí","23","SCHVÁLENO","16.12.2013","15:27:12"
"22zmh_2013/h024","22","22. Návrh na poskytnutí dotací z vıdajové èásti","24","SCHVÁLENO","16.12.2013","15:27:48"
"22zmh_2013/h025","22","23. ádosti o zmìnu úèelu poskytnuté dotace","25","SCHVÁLENO","16.12.2013","15:28:22"
"22zmh_2013/h026","22","24. Návrh na navıšení dotace z rozpoètu mìsta Hav","26","SCHVÁLENO","16.12.2013","15:29:04"
"22zmh_2013/h027","22","25. Rozpis závazného ukazatele vıdajù rozpoètu od","27","SCHVÁLENO","16.12.2013","15:30:01"
"22zmh_2013/h028","22","26. Informativní zpráva o skuteèném stavu podanıc","28","SCHVÁLENO","16.12.2013","15:30:47"
"22zmh_2013/h029","22","27. Návrh plánu hospodáøské èinnosti pøi provozov","29","SCHVÁLENO","16.12.2013","15:31:23"
"22zmh_2013/h030","22","28. Poskytnutí pùjèek na vıstavbu kanalizaèních p","30","SCHVÁLENO","16.12.2013","15:31:57"
"22zmh_2013/h031","22","29. Odmìny èlenùm komisí RMH a vıborù ZMH","31","SCHVÁLENO","16.12.2013","15:34:13"
"22zmh_2013/h032","22","30. Termíny schùzí Rady mìsta Havíøova","32","SCHVÁLENO","16.12.2013","15:34:47"
"22zmh_2013/h033","22","31. Náhrada vıdìlku ušlého v souvislosti","33","SCHVÁLENO","16.12.2013","15:35:21"
"22zmh_2013/h034","22","32. Zmìna usnesení k pronájmu nebytovıch prostor","34","SCHVÁLENO","16.12.2013","15:36:04"
"22zmh_2013/h035","22","34. Informativní zpráva o konání valnıch hromad","35","SCHVÁLENO","16.12.2013","15:36:40"
"22zmh_2013/h036","22","35. Informativní zpráva o konání valnıch hromad","36","SCHVÁLENO","16.12.2013","15:37:20"
"22zmh_2013/h037","22","36. Informativní zpráva o èinnosti vedení mìsta","37","SCHVÁLENO","16.12.2013","15:38:00"
"21zmh_2013/h001","21","01. Schválení pøedsednictva 21. zasedání ZMH dne","1","SCHVÁLENO","4.11.2013","8:04:56"
"21zmh_2013/h002","21","02. Schválení programu 21. zasedání ZMH dne 4.11.","2","SCHVÁLENO","4.11.2013","8:07:23"
"21zmh_2013/h003","21","03. Urèení ovìøovatelù zápisu o prùbìhu 21. zased","3","SCHVÁLENO","4.11.2013","8:09:08"
"21zmh_2013/h004","21","04. Ovìøení zápisu z 20. zasedání ZMH, konaného","4","SCHVÁLENO","4.11.2013","8:10:51"
"21zmh_2013/h005","21","05. Kontrola plnìní usnesení ZMH","5","SCHVÁLENO","4.11.2013","8:11:43"
"21zmh_2013/h006","21","06. Zámìry prodeje pozemkù ke stávajícím zahradám","6","SCHVÁLENO","4.11.2013","8:12:24"
"21zmh_2013/h007","21","07. Zámìr prodeje èásti pozemku parc.è. 113/1, k.","7","SCHVÁLENO","4.11.2013","8:13:00"
"21zmh_2013/h008","21","08. Zámìry prodeje èásti pozemkù za úèelem rozšíø","8","SCHVÁLENO","4.11.2013","8:13:39"
"21zmh_2013/h009","21","09. Zámìr prodeje pozemkù, k.ú. Bludovice, spoleè","9","SCHVÁLENO","4.11.2013","8:14:25"
"21zmh_2013/h010","21","10. Zámìr smìnit èást pozemku parc. è. 1707/1 v m","10","SCHVÁLENO","4.11.2013","8:15:11"
"21zmh_2013/h011","21","11. Prodeje pozemkù pod stavbami garáí","11","SCHVÁLENO","4.11.2013","8:15:49"
"21zmh_2013/h012","21","12. Prodej èásti pozemkù parc.è. 35/1 a 41/1, k.ú","12","SCHVÁLENO","4.11.2013","8:16:35"
"21zmh_2013/h013","21","13. Pøijetí daru pozemku parc. è. 1703/2, k.ú. Bl","13","SCHVÁLENO","4.11.2013","8:17:19"
"21zmh_2013/h014","21","14. Zmìna usnesení ZMH è. 533/10/ZM/08, ze dne 2","14","SCHVÁLENO","4.11.2013","8:17:57"
"21zmh_2013/h015","21","15. Dodatek smìnné smlouvy s Moravskoslezskım kra","15","SCHVÁLENO","4.11.2013","8:18:40"
"21zmh_2013/h016","21","16. Smluvní vztahy pro úèely realizace stavby: &quot;S","16","SCHVÁLENO","4.11.2013","8:19:23"
"21zmh_2013/h017","21","17. Vıkup pozemkù v k.ú. Dolní Suchá - Ing. Luboš","17","SCHVÁLENO","4.11.2013","8:20:09"
"21zmh_2013/h018","21","18. Vıkup pozemkù k.ú. Havíøov-mìsto od Lesù ÈR,","18","SCHVÁLENO","4.11.2013","8:20:50"
"21zmh_2013/h019","21","19. Vynìtí pozemkù z hospodaøení pøíspìvkové orga","19","SCHVÁLENO","4.11.2013","8:21:34"
"21zmh_2013/h020","21","20. Ukonèení èinnosti SMŠ K. Èapka - zmìna èásti","20","SCHVÁLENO","4.11.2013","8:22:19"
"21zmh_2013/h021","21","21. Zapojení schválené neinvestièní rozpoètové re","21","SCHVÁLENO","4.11.2013","8:23:01"
"21zmh_2013/h022","21","22. Zmìna vıše investièních dotací a pøíspìvku na","22","SCHVÁLENO","4.11.2013","8:23:49"
"21zmh_2013/h023","21","23. Návrh na poskytnutí investièní dotace Tenisov","23","SCHVÁLENO","4.11.2013","8:47:43"
"21zmh_2013/h024","21","24. Poskytnutí daru Policii ÈR","24","SCHVÁLENO","4.11.2013","8:48:30"
"21zmh_2013/h026","21","25. ádosti obèanského sdruení Slavia HAVÍØOV","25","SCHVÁLENO","4.11.2013","8:49:14"
"21zmh_2013/h027","21","26. Ocenìní obèanù mìsta Havíøova","27","SCHVÁLENO","4.11.2013","8:53:50"
"21zmh_2013/h031","21","27. Cena mìsta Havíøova 2013","31","SCHVÁLENO","4.11.2013","8:56:48"
"21zmh_2013/h032","21","28. Návrh úprav rozpoètu IV. na rok 2013 - rozpoè","32","SCHVÁLENO","4.11.2013","8:58:09"
"21zmh_2013/h033","21","29. Pøehled zástupcù mìsta v obchodních spoleènos","33","SCHVÁLENO","4.11.2013","8:58:46"
"21zmh_2013/h034","21","30. Svazek mìst a obcí okresu Karviná - zpráva ko","34","SCHVÁLENO","4.11.2013","8:59:29"
"21zmh_2013/h035","21","31. Vıpovìï veøejnoprávní smlouvy s obcí Horní Su","35","SCHVÁLENO","4.11.2013","9:00:13"
"21zmh_2013/h036","21","32. Návrh obecnì závazné vyhlášky o stanovení mís","36","SCHVÁLENO","4.11.2013","9:01:06"
"21zmh_2013/h037","21","33. Návrh obecnì závazné vyhlášky, kterou se mìní","37","SCHVÁLENO","4.11.2013","9:02:00"
"21zmh_2013/h038","21","34. VZ/02/ORG/2013 - &quot;Kanceláøské potøeby 2014 -","38","SCHVÁLENO","4.11.2013","9:02:45"
"21zmh_2013/h039","21","35. Zánik zaøízení pro vıkon pìstounské péèe","39","SCHVÁLENO","4.11.2013","9:03:27"
"21zmh_2013/h040","21","36. Zmìna obsahu zøizovací listiny pøíspìvkové or","40","SCHVÁLENO","4.11.2013","9:04:13"
"21zmh_2013/h041","21","37. Spoleènı nákup elektrické energie a zemního p","41","SCHVÁLENO","4.11.2013","9:05:01"
"21zmh_2013/h042","21","38. Stavba è. 13058 Rekonstrukce objektu LUNA na","42","SCHVÁLENO","4.11.2013","9:05:43"
"21zmh_2013/h043","21","39. Stavba è. 11020 &quot;Rozšíøení høbitova v Havíøov","43","SCHVÁLENO","4.11.2013","9:06:35"
"21zmh_2013/h044","21","40. Poskytnutí pùjèek na vıstavbu kanalizaèních p","44","SCHVÁLENO","4.11.2013","9:07:19"
"21zmh_2013/h045","21","41. Informativní zpráva o èinnosti KV ZMH","45","SCHVÁLENO","4.11.2013","9:18:20"
"21zmh_2013/h046","21","42. Informativní zpráva o èinnosti vedení mìsta","46","SCHVÁLENO","4.11.2013","9:19:25"
"21zmh_2013/h047","21","INTERPELACE","47","SCHVÁLENO","4.11.2013","9:46:23"
"20zmh_2013/h001","20","01. Schválení pøedsednictva 20. zasedání ZMH dne","1","SCHVÁLENO","23.9.2013","13:10:40"
"20zmh_2013/h002","20","02. Schválení programu 20. zasedání ZMH dne 23.9.","2","SCHVÁLENO","23.9.2013","13:15:11"
"20zmh_2013/h003","20","03. Urèení ovìøovatelù zápisu o prùbìhu 20. zased","3","SCHVÁLENO","23.9.2013","13:16:34"
"20zmh_2013/h004","20","04. Ovìøení zápisu z 19. zasedání ZMH","4","SCHVÁLENO","23.9.2013","13:19:24"
"20zmh_2013/h005","20","05. Kontrola plnìní usnesení ZMH","5","SCHVÁLENO","23.9.2013","13:33:45"
"20zmh_2013/h006","20","06. Poskytnutí vìcnıch darù z fondu primátora mìs","6","SCHVÁLENO","23.9.2013","13:34:30"
"20zmh_2013/h007","20","07. Pùjèka ze sociálního fondu","7","SCHVÁLENO","23.9.2013","13:35:09"
"20zmh_2013/h008","20","08. Poskytnutí pùjèek na vıstavbu kanalizaèních","8","SCHVÁLENO","23.9.2013","13:35:54"
"20zmh_2013/h009","20","09. Èerpání Fondu pro zvıšení bezpeènosti a ochra","9","SCHVÁLENO","23.9.2013","13:36:39"
"20zmh_2013/h010","20","10. Projekt revitalizace Mìstského kamerového doh","10","SCHVÁLENO","23.9.2013","13:37:45"
"20zmh_2013/h011","20","11. &quot;Regenerace obytnıch domù na ul. Mládí a M. P","11","SCHVÁLENO","23.9.2013","13:38:33"
"20zmh_2013/h012","20","12. Privatizace bytového fondu v majetku Statutár","12","SCHVÁLENO","23.9.2013","13:39:12"
"20zmh_2013/h013","20","13. Vklad majetku mìsta do základního kapitálu ob","13","SCHVÁLENO","23.9.2013","13:39:53"
"20zmh_2013/h014","20","14. Depos Horní Suchá, a.s. - návrh na obsazení","14","SCHVÁLENO","23.9.2013","13:40:38"
"20zmh_2013/h015","20","15. ZÁMEK Haviøov, s.r.o. - návrh zástupce mìsta","15","SCHVÁLENO","23.9.2013","13:41:15"
"20zmh_2013/h016","20","16. Mikroregion ermanické a Tìrlické pøehrady","16","SCHVÁLENO","23.9.2013","13:41:58"
"20zmh_2013/h017","20","17. Zásady hospodaøení s majetkem mìsta","17","SCHVÁLENO","23.9.2013","13:42:38"
"20zmh_2013/h018","20","18. Zámìr prodeje èásti pozemkù","18","SCHVÁLENO","23.9.2013","13:43:15"
"20zmh_2013/h019","20","19. Zámìr prodeje pozemkù pod stavbami garáí","19","SCHVÁLENO","23.9.2013","13:43:58"
"20zmh_2013/h020","20","20. Zámìr prodeje èásti pozemku","20","SCHVÁLENO","23.9.2013","13:44:34"
"20zmh_2013/h021","20","21. Prodej pozemku parc. è. 1195/338","21","SCHVÁLENO","23.9.2013","13:45:13"
"20zmh_2013/h022","20","22. Prodej pozemku parc.è. 2096/19","22","SCHVÁLENO","23.9.2013","13:45:49"
"20zmh_2013/h023","20","23. Prodej èásti pozemku parc.è. 2603/1","23","SCHVÁLENO","23.9.2013","13:46:27"
"20zmh_2013/h024","20","24. Smluvní vztahy pro úèely realizace stavby","24","SCHVÁLENO","23.9.2013","13:47:03"
"20zmh_2013/h025","20","25. Vıkup pozemku v k.ú. Prostøední Suchá","25","SCHVÁLENO","23.9.2013","13:47:43"
"20zmh_2013/h026","20","26. Vıkup pozemkù v k.ú. Dolní Datynì","26","SCHVÁLENO","23.9.2013","13:48:22"
"20zmh_2013/h027","20","27. Vıkup pozemku v k.ú. Prostøední Suchá","27","SCHVÁLENO","23.9.2013","13:48:55"
"20zmh_2013/h028","20","28. Vıkup pozemkù v k.ú. Bludovice","28","SCHVÁLENO","23.9.2013","13:49:40"
"20zmh_2013/h029","20","29. Vıkup pozemku k. ú. Dolní Suchá","29","SCHVÁLENO","23.9.2013","13:50:18"
"20zmh_2013/h030","20","30. Odstoupení od smlouvy o budoucí kupní smlouvì","30","SCHVÁLENO","23.9.2013","14:16:56"
"20zmh_2013/h031","20","31. Dodatek è. 1 ke Smìnné smlouvì è.832/OSM/2010","31","SCHVÁLENO","23.9.2013","14:17:56"
"20zmh_2013/h032","20","32. Úplatnı pøevod technické infrastruktury v lok","32","SCHVÁLENO","23.9.2013","14:18:38"
"20zmh_2013/h033","20","33. Pøevod parkovištì mìstu na èásti pozemkù k.ú","33","SCHVÁLENO","23.9.2013","14:19:18"
"20zmh_2013/h034","20","34. Zvıšení pøíspìvku na provoz - MŠ Lípová","34","SCHVÁLENO","23.9.2013","14:20:04"
"20zmh_2013/h035","20","35. Souhlas zøizovatele k nakládání s investièním","35","SCHVÁLENO","23.9.2013","14:20:47"
"20zmh_2013/h036","20","36. Rozdìlení vıtìku z Reprezentaèního plesu","36","SCHVÁLENO","23.9.2013","14:21:23"
"20zmh_2013/h037","20","37. Projekt &quot;Pohybová vıchova&quot;","37","SCHVÁLENO","23.9.2013","14:22:00"
"20zmh_2013/h038","20","38. Podìkování hejtmana Ústeckého kraje","38","SCHVÁLENO","23.9.2013","14:22:44"
"20zmh_2013/h041","20","39. Zásady pro poskytování dotací z rozpoètu mìst","41","SCHVÁLENO","23.9.2013","15:05:54"
"20zmh_2013/h042","20","40. Návrh na poskytnutí dotací z rozpoètu mìsta H","42","SCHVÁLENO","23.9.2013","15:06:39"
"20zmh_2013/h043","20","41. ádosti o zmìnu úèelu poskytnuté dotace","43","SCHVÁLENO","23.9.2013","15:07:17"
"20zmh_2013/h044","20","42. Poskytnutí investièní dotace na rok 2013","44","SCHVÁLENO","23.9.2013","15:08:00"
"20zmh_2013/h045","20","43. Návrh na zvıšení dotace na èinnost Sportovníh","45","SCHVÁLENO","23.9.2013","15:10:44"
"20zmh_2013/h046","20","44. Zámìr poskytnutí investièní dotace Sportovním","46","SCHVÁLENO","23.9.2013","15:14:32"
"20zmh_2013/h048","20","45. &quot;Rekondiènì-ozdravné pobyty v Chorvatsku","48","SCHVÁLENO","23.9.2013","15:19:58"
"20zmh_2013/h049","20","46. Plnìní rozpoètu mìsta Havíøova a hospodáøsk","49","SCHVÁLENO","23.9.2013","15:21:56"
"20zmh_2013/h050","20","47. Svìøení pravomocí Radì mìsta Havíøova","50","SCHVÁLENO","23.9.2013","15:23:08"
"20zmh_2013/h051","20","48. Vısledek správy aktiv mìsta Èeskou spoøitelno","51","SCHVÁLENO","23.9.2013","15:24:34"
"20zmh_2013/h052","20","49. Návrh úprav rozpoètu III. na rok 2013","52","SCHVÁLENO","23.9.2013","15:27:39"
"20zmh_2013/h053","20","51. Informativní zpráva o aktuální situaci","53","SCHVÁLENO","23.9.2013","15:29:35"
"20zmh_2013/h054","20","52. Informativní zpráva o skuteèném stavu","54","SCHVÁLENO","23.9.2013","15:30:29"
"20zmh_2013/h055","20","53. Informativní zpráva o èinnosti vedení mìsta","55","SCHVÁLENO","23.9.2013","15:31:14"
"20zmh_2013/h056","20","54. Otevøenı dopis Ing. Bohuslava Wrony Zastupite","56","SCHVÁLENO","23.9.2013","15:32:25"
"20zmh_2013/h057","20","55. ádost o finanèní podporu v rámci dotaèního","57","SCHVÁLENO","23.9.2013","15:33:22"
"20zmh_2013/h058","20","57. Stínost na hluèné chování spoluobèanù","58","SCHVÁLENO","23.9.2013","15:36:38"
"20zmh_2013/h059","20","56. Návrh na zvıšení dotace na èinnost Sportov","59","SCHVÁLENO","23.9.2013","15:37:37"
"20zmh_2013/h060","20","58. Souhlas zøizovatele k pronájmu nebytovıch","60","SCHVÁLENO","23.9.2013","15:44:36"
"19zmh_2013/h001","19","01. Schválení pøedsednictva 19. zasedání ZMH dne","1","SCHVÁLENO","24.6.2013","13:03:48"
"19zmh_2013/h003","19","02. Schválení programu 19. zasedání ZMH dne 24.6.","3","SCHVÁLENO","24.6.2013","13:10:28"
"19zmh_2013/h004","19","03. Urèení ovìøovatelù zápisu o prùbìhu 19. zased","4","SCHVÁLENO","24.6.2013","13:12:02"
"19zmh_2013/h005","19","04. Ovìøení zápisu z 18. zasedání ZMH, konaného d","5","SCHVÁLENO","24.6.2013","13:13:37"
"19zmh_2013/h006","19","05. Kontrola plnìní usnesení ZMH","6","SCHVÁLENO","24.6.2013","13:14:24"
"19zmh_2013/h007","19","Poskytnutí daru mìsta","7","SCHVÁLENO","24.6.2013","13:19:44"
"19zmh_2013/h008","19","06. Vyúètování hospodaøení mìsta Havíøova, finanè","8","SCHVÁLENO","24.6.2013","13:21:08"
"19zmh_2013/h009","19","07. Návrh úprav rozpoètu II. na rok 2013 - rozpoè","9","SCHVÁLENO","24.6.2013","13:23:26"
"19zmh_2013/h010","19","08. Dodatek è. 01 ke smlouvì o úvìru s Èeskou spo","10","SCHVÁLENO","24.6.2013","13:26:19"
"19zmh_2013/h011","19","09. Plnìní rozpoètu mìsta Havíøova a hospodáøské","11","SCHVÁLENO","24.6.2013","13:27:22"
"19zmh_2013/h012","19","10. Vısledek správy aktiv mìsta Èeskou spoøitelno","12","SCHVÁLENO","24.6.2013","13:28:36"
"19zmh_2013/h013","19","11. Úvìrovı rámec - finanèní toky","13","SCHVÁLENO","24.6.2013","13:30:14"
"19zmh_2013/h014","19","12. Zapojení schválené neinvestièní rozpoètové re","14","SCHVÁLENO","24.6.2013","13:30:55"
"19zmh_2013/h015","19","13. Zmìna pouití vıše schválenıch investièní dot","15","SCHVÁLENO","24.6.2013","13:31:39"
"19zmh_2013/h016","19","14. Zvıšení pøíspìvku na provoz - MŠ Lípová","16","SCHVÁLENO","24.6.2013","13:32:22"
"19zmh_2013/h017","19","15. Vıjimka z nejnišího poètu ákù pro ZŠ Selská","17","SCHVÁLENO","24.6.2013","13:39:18"
"19zmh_2013/h018","19","16. Návrh na poskytnutí dotací z vıdajové èásti O","18","SCHVÁLENO","24.6.2013","13:40:08"
"19zmh_2013/h020","19","17. Návrh na poskytnutí dotací z rozpoètu mìsta H","20","SCHVÁLENO","24.6.2013","13:53:15"
"19zmh_2013/h021","19","18. Návrh na zvıšení dotace na èinnost seniorskéh","21","SCHVÁLENO","24.6.2013","13:55:21"
"19zmh_2013/h022","19","19. Koncepce kultury mìsta Havíøova 2013 - 2020","22","SCHVÁLENO","24.6.2013","14:01:20"
"19zmh_2013/h023","19","20. Zámìr prodeje pozemku parc.è. 1195/338, k.ú.","23","SCHVÁLENO","24.6.2013","14:21:52"
"19zmh_2013/h024","19","21. Zámìr prodeje èásti pozemku parc.è. 2219, k.ú","24","SCHVÁLENO","24.6.2013","14:22:32"
"19zmh_2013/h025","19","22. Zámìr prodeje pozemku parc.è. 2096/19, k.ú. B","25","SCHVÁLENO","24.6.2013","14:23:09"
"19zmh_2013/h026","19","23. Zámìr prodeje èásti pozemku parc.è. 2603/1, k","26","SCHVÁLENO","24.6.2013","14:23:46"
