id,legislative_session:number,start_date,item:number,motion:title,
11007,11,2012-10-08,7,"ZMě schvaluje ZMě schvaluje rozpočtové opatření dle důvodové zprávy, kterým se zvyšuje financování na položce 8123 Dlouhodobé přijaté půjčené prostředky o 20 000 000,- Kč a zvyšují výdaje na paragrafu 3113 Základní školy o 19 181 017,- Kč, na paragrafu 3612 Bytové hospodářství o 818 983,- Kč. ",
13001,13,2013-01-30,1,"ZMě schvaluje Ověřovatele zápisu z 18. zasedání ZMě v Horním Benešově: p. Jana Valasová, p. Jaroslav Žerotínský, zapisovatel p. Adéla Bendová.",
13002,13,2013-01-30,1,"ZMě schvaluje  Návrhovou komisi pro 18. zasedání ZMě v Horním Benešově ve složení: p. Dalibor Bártek, p. Ing. Jaroslav Strmiska, Bc. Pavel Jachymčák",
13003,13,2013-01-30,1,ZMě schvaluje Program 18. zasedání ZMě v Horním Benešově včetně jeho změny.,
13004,13,2013-01-30,4,"ZMě schvaluje ZMě schvaluje dle zákona 128/2000 Sb., o obcích (obecních zřízeních) v platném znění poskytnutí neinvestiční dotace z rozpočtu města Horní Benešov vyčleněné na podporu zájmové a sportovní činnosti v roce 2013.",
7001,7,2012-04-11,,,
7002,7,2012-04-11,,,
7003,7,2012-04-11,,,
7004,7,2012-04-11,,,
7005,7,2012-04-11,,,
7006,7,2012-04-11,,,
7007,7,2012-04-11,8,,
7008,7,2012-04-11,8,,
7009,7,2012-04-11,,,
7010,7,2012-04-11,,,
7011,7,2012-04-11,,,
7012,7,2012-04-11,,,
7013,7,2012-04-11,,,
7014,7,2012-04-11,16,,
7015,7,2012-04-11,16,,
7016,7,2012-04-11,17,,
7017,7,2012-04-11,8,,
7018,7,2012-04-11,19,,
7019,7,2012-04-11,,,
7020,7,2012-04-11,,,
7021,7,2012-04-11,,,
8001,8,2012-06-06,1,,
8002,8,2012-06-06,1,,
8003,8,2012-06-06,1,,
8004,8,2012-06-06,4,,
8005,8,2012-06-06,5,,
8006,8,2012-06-06,6,,
8007,8,2012-06-06,,,
8008,8,2012-06-06,,,
8009,8,2012-06-06,,,
8010,8,2012-06-06,,,
8011,8,2012-06-06,,,
8012,8,2012-06-06,,,
8013,8,2012-06-06,13,,
8014,8,2012-06-06,14,,
8015,8,2012-06-06,15,,
8016,8,2012-06-06,16,,
8017,8,2012-06-06,17,,
8018,8,2012-06-06,18,,
8019,8,2012-06-06,,,
8020,8,2012-06-06,,,
8021,8,2012-06-06,,,
8022,8,2012-06-06,,,
10001,10,2012-09-19,1,,
10002,10,2012-09-19,1,,
10003,10,2012-09-19,1,,
10004,10,2012-09-19,4,,
10005,10,2012-09-19,5,,
10006,10,2012-09-19,6,,
10007,10,2012-09-19,7,,
10008,10,2012-09-19,14,,
10009,10,2012-09-19,8,,
10010,10,2012-09-19,9,,
10011,10,2012-09-19,10,,
10012,10,2012-09-19,11,,
10013,10,2012-09-19,15,,
10014,10,2012-09-19,16,,
10015,10,2012-09-19,17,,
10016,10,2012-09-19,18,,
12001,12,2012-12-19,1,,
12002,12,2012-12-19,1,,
12003,12,2012-12-19,4,,
12004,12,2012-12-19,5,,
12005,12,2012-12-19,6,,
12006,12,2012-12-19,7,,
12007,12,2012-12-19,8,,
12008,12,2012-12-19,9,,
12009,12,2012-12-19,10,,
12010,12,2012-12-19,11,,
12011,12,2012-12-19,12,,
12012,12,2012-12-19,14,,
12013,12,2012-12-19,15,,
12014,12,2012-12-19,16,,
12015,12,2012-12-19,16,,
12016,12,2012-12-19,16,,
12017,12,2012-12-19,16,,
12018,12,2012-12-19,17,,
12019,12,2012-12-19,18,,
12020,12,2012-12-19,18,,
12021,12,2012-12-19,18,,
12022,12,2012-12-19,19,,
12023,12,2012-12-19,20,,
12024,12,2012-12-19,21,,
12025,12,2012-12-19,22,,
12026,12,2012-12-19,23,,
12027,12,2012-12-19,24,,
12028,12,2012-12-19,25,,
12029,12,2012-12-19,27,,
12030,12,2012-12-19,28,,
12031,12,2012-12-19,29,,
12032,12,2012-12-19,30,,
12033,12,2012-12-19,31,,
12034,12,2012-12-19,32,,
14001,14,2013-04-24,1,,
14002,14,2013-04-24,1,,
14003,14,2013-04-24,1,,
14004,14,2013-04-24,3,,
14005,14,2013-04-24,5,,
14006,14,2013-04-24,6,,
14007,14,2013-04-24,7,,
14008,14,2013-04-24,8,,
14009,14,2013-04-24,9,,
14010,14,2013-04-24,10,,
14011,14,2013-04-24,11,,
14012,14,2013-04-24,12,,
14013,14,2013-04-24,13,,
14014,14,2013-04-24,15,,
14015,14,2013-04-24,16,,
14016,14,2013-04-24,17,,
14017,14,2013-04-24,18,,
14018,14,2013-04-24,19,,
15001,15,2013-07-10,1,,
15002,15,2013-07-10,1,,
15003,15,2013-07-10,1,,
15004,15,2013-07-10,4,,
15005,15,2013-07-10,5,,
15006,15,2013-07-10,6,,
15007,15,2013-07-10,7,,
15008,15,2013-07-10,8,,
15009,15,2013-07-10,9,,
15010,15,2013-07-10,10,,
15011,15,2013-07-10,11,,
15012,15,2013-07-10,12,,
15013,15,2013-07-10,13,,
15014,15,2013-07-10,14,,
15015,15,2013-07-10,15,,
15016,15,2013-07-10,16,,
15017,15,2013-07-10,17,,
16001,16,2013-09-25,1,,
16002,16,2013-09-25,1,,
16003,16,2013-09-25,1,,
16004,16,2013-09-25,4,,
16005,16,2013-09-25,5,,
16006,16,2013-09-25,6,,
16007,16,2013-09-25,6,,
16008,16,2013-09-25,7,,
16009,16,2013-09-25,8,,
16010,16,2013-09-25,9,,
16011,16,2013-09-25,10,,
16012,16,2013-09-25,11,,
16013,16,2013-09-25,12,,
16014,16,2013-09-25,14,,
16015,16,2013-09-25,14,,
16016,16,2013-09-25,13,,
16017,16,2013-09-25,13,,
17001,17,2013-12-04,1,,
17002,17,2013-12-04,1,,
17003,17,2013-12-04,1,,
17004,17,2013-12-04,1,,
17005,17,2013-12-04,1,,
17006,17,2013-12-04,1,,
17007,17,2013-12-04,1,,
17008,17,2013-12-04,1,,
17009,17,2013-12-04,5,,
17010,17,2013-12-04,6,,
17011,17,2013-12-04,7,,
17012,17,2013-12-04,8,,
17013,17,2013-12-04,9,,
17014,17,2013-12-04,10,,
17015,17,2013-12-04,11,,
17016,17,2013-12-04,12,,
17017,17,2013-12-04,13,,
17018,17,2013-12-04,14,,
17019,17,2013-12-04,15,,
17020,17,2013-12-04,,,
17021,17,2013-12-04,16,,
17022,17,2013-12-04,17,,
17023,17,2013-12-04,18,,
17024,17,2013-12-04,19,,
17025,17,2013-12-04,20,,
17026,17,2013-12-04,21,,
17027,17,2013-12-04,22,,
17028,17,2013-12-04,23,,
17029,17,2013-12-04,24,,
17030,17,2013-12-04,25,,
17031,17,2013-12-04,26,,
17032,17,2013-12-04,27,,
17033,17,2013-12-04,28,,
17034,17,2013-12-04,29,,
17035,17,2013-12-04,30,,
17036,17,2013-12-04,32,,
17037,17,2013-12-04,32,,
17038,17,2013-12-04,32,,
17039,17,2013-12-04,33,,
18001,18,2014-01-29,1,,
18002,18,2014-01-29,1,,
18003,18,2014-01-29,1,,
18004,18,2014-01-29,4,,
18005,18,2014-01-29,5,,
18006,18,2014-01-29,6,,
18007,18,2014-01-29,7,,
18008,18,2014-01-29,7,,
18009,18,2014-01-29,7,,
18010,18,2014-01-29,7,,
18011,18,2014-01-29,7,,
18012,18,2014-01-29,8,,
18013,18,2014-01-29,8,,
18014,18,2014-01-29,8,,
18015,18,2014-01-29,8,,
18016,18,2014-01-29,9,,
18017,18,2014-01-29,9,,
18018,18,2014-01-29,10,,
19001,19,2014-04-09,1,,
19002,19,2014-04-09,1,,
19003,19,2014-04-09,1,,
19004,19,2014-04-09,4,,
19005,19,2014-04-09,5,,
19006,19,2014-04-09,6,,
19007,19,2014-04-09,7,,
19008,19,2014-04-09,8,,
19009,19,2014-04-09,9,,
19010,19,2014-04-09,11,,
19011,19,2014-04-09,12,,
19012,19,2014-04-09,13,,
19013,19,2014-04-09,14,,
19014,19,2014-04-09,15,,
19015,19,2014-04-09,16,,
19016,19,2014-04-09,16,,
19017,19,2014-04-09,17,,
19018,19,2014-04-09,18,,
19019,19,2014-04-09,19,,
19020,19,2014-04-09,20,,
19021,19,2014-04-09,20,,
19022,19,2014-04-09,20,,
19023,19,2014-04-09,20,,
19024,19,2014-04-09,20,,
19025,19,2014-04-09,20,,
19026,19,2014-04-09,20,,
19027,19,2014-04-09,20,,
19028,19,2014-04-09,20,,
19029,19,2014-04-09,20,,
19030,19,2014-04-09,20,,
19031,19,2014-04-09,20,,
19032,19,2014-04-09,20,,
19033,19,2014-04-09,20,,
19034,19,2014-04-09,20,,
19035,19,2014-04-09,21,,
20001,20,2014-05-28,1,,
20002,20,2014-05-28,1,,
20003,20,2014-05-28,1,,
20004,20,2014-05-28,1,,
20005,20,2014-05-28,4,,
20006,20,2014-05-28,5,,
20007,20,2014-05-28,6,,
20008,20,2014-05-28,7,,
20009,20,2014-05-28,8,,
20010,20,2014-05-28,9,,
20011,20,2014-05-28,10,,
20012,20,2014-05-28,11,,
20013,20,2014-05-28,12,,
20014,20,2014-05-28,13,,
20015,20,2014-05-28,16,,
20016,20,2014-05-28,16,,
20017,20,2014-05-28,17,,
20018,20,2014-05-28,18,,
21001,21,2014-06-11,1,,
21002,21,2014-06-11,1,,
21003,21,2014-06-11,1,,
21004,21,2014-06-11,4,,
21005,21,2014-06-11,4,,
21006,21,2014-06-11,5,,
21007,21,2014-06-11,7,,
21008,21,2014-06-11,7,,
21009,21,2014-06-11,8,,
21010,21,2014-06-11,9,,
21011,21,2014-06-11,10,,
22001,22,2014-09-24,1,,
22002,22,2014-09-24,1,,
22003,22,2014-09-24,1,,
22004,22,2014-09-24,1,,
22005,22,2014-09-24,1,,
23001,23,2014-10-06,1,,
23002,23,2014-10-06,1,,
23003,23,2014-10-06,1,,
23004,23,2014-10-06,1,,
23005,23,2014-10-06,1,,
23006,23,2014-10-06,1,,
23007,23,2014-10-06,1,,
23008,23,2014-10-06,1,,
23009,23,2014-10-06,4,,
23010,23,2014-10-06,5,,
23011,23,2014-10-06,6,,
23012,23,2014-10-06,7,,
23013,23,2014-10-06,8,,
23014,23,2014-10-06,9,,
23015,23,2014-10-06,10,,
23016,23,2014-10-06,11,,
23017,23,2014-10-06,12,,
23018,23,2014-10-06,13,,
23019,23,2014-10-06,14,,
23020,23,2014-10-06,16,,
23021,23,2014-10-06,17,,
23022,23,2014-10-06,18,,
23023,23,2014-10-06,19,,
23024,23,2014-10-06,20,,
23025,23,2014-10-06,21,,
23026,23,2014-10-06,22,,
23027,23,2014-10-06,24,,
23028,23,2014-10-06,25,,
23029,23,2014-10-06,26,,
23030,23,2014-10-06,27,,
23031,23,2014-10-06,28,,
23032,23,2014-10-06,29,,
23033,23,2014-10-06,30,,
23034,23,2014-10-06,31,,
23035,23,2014-10-06,32,,
23036,23,2014-10-06,33,,
23037,23,2014-10-06,33,,
23038,23,2014-10-06,33,,
23039,23,2014-10-06,34,,
23040,23,2014-10-06,35,,
23041,23,2014-10-06,35,,
23042,23,2014-10-06,35,,
