id,start_date,motion:title,motion:number,motion:id,legislative_session:id,result,counts:option:yes,counts:option:no,counts:option:abstain,counts:number_of_people,counts:present
32697,18.12.2014,k revokaci usnesení Zastupitelstva HMP č.39/24 ze dne 29.5.2014 k návrhu na udělení grantů hl. m. Prahy vlastníkům památkově významných objektů v roce 2014,49,Z-3059,2,pass,58,0,3,65,61
32699,18.12.2014,k revokaci usnesení Zastupitelstva HMP č.39/23 ze dne 29.5.2014 k návrhu na udělení grantů hl. m. Prahy vlastníkům památkově významných objektů v roce 2014,50,Z-3104,2,pass,60,0,1,65,61
32701,18.12.2014,k návrhu na uzavření smlouvy o zajištění účasti výpravy hl. m. Prahy na Hrách VII. letní olympiády dětí a mládeže ČR 2015,51,Z-3022,2,pass,56,0,3,65,59
32703,18.12.2014,k revokaci usnesení Zastupitelstva HMP č.38/20 ze dne 24.4.2014 k návrhu na přidělení grantů v oblasti volného času dětí a mládeže na rok 2014,52,Z-2910,2,pass,58,0,2,65,60
32705,18.12.2014,k návrhu na změnu zřizovací listiny příspěvkové organizace hl. m. Prahy Dům dětí a mládeže Praha 4 - Hobby centrum 4 v působnosti odboru SMS MHMP,53,Z-2979,2,pass,59,0,0,65,59
32707,18.12.2014,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městské části Praha 5 (pozemky v k.ú. Smíchov) a k návrhu změny zřizovací listiny příspěvkové organizace Dům dětí a mládeže hlavního města Prahy (se sídlem Karlínské nám. 7, 186 00 Praha 8)",54,Z-3076,2,pass,55,0,4,65,59
32709,18.12.2014,"k návrhu na úpravu rozpočtu běžných výdajů v kap. 0416 na rok 2014 u škol, jejichž zřizovatelem jsou městské části hlavního města Prahy",55,Z-3034,2,pass,56,0,1,65,57
32711,18.12.2014,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, odejmutí správy svěřené věci z vlastnictví hlavního města Prahy městské části Praha 16 (pozemek parc.č. 1773/18 v k.ú. Radotín) a k návrhu změny zřizovací listiny příspěvkové organizace Střední odborné učiliště Praha - Radotín (se sídlem 153 08 Praha 5 - Radotín, Pod Klapicí 11/15)",56,Z-3073,2,pass,59,0,1,65,60
32713,18.12.2014,"k návrhu změn zřizovacích listin příspěvkových organizací hl. m. Prahy v působnosti odboru ZSP MHMP, které poskytují sociální služby",57,Z-3093,2,pass,56,0,0,65,56
32715,18.12.2014,k návrhu na změnu zřizovací listiny příspěvkové organizace Jedličkův ústav a Mateřská škola a Základní škola a Střední škola,58,Z-3101,2,pass,61,0,0,65,61
32717,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,fail,15,5,45,65,65
32719,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,fail,25,6,34,65,65
32721,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,fail,24,4,37,65,65
32723,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,32,6,27,65,65
32725,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,fail,27,13,25,65,65
32727,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,48,2,14,65,64
32729,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,32,8,25,65,65
32731,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,fail,21,6,38,65,65
32733,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,62,0,2,65,64
32735,18.12.2014,"k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,56,0,9,65,65
32737,18.12.2014,"k návrhu na personální změny ve výborech ZHMP  - součást tisku Z - 3121 - k návrhu na změnu názvů výborů ZHMP, ke změnám ve výborech ZHMP a k volbě tajemníků výborů ZHMP",59,Z-3121,2,pass,37,9,19,65,65
32739,18.12.2014,k řešení problematiky Pražských stavebních předpisů,,,2,fail,20,0,26,65,46
32961,22.1.2015,Složení návrhového výboru,,,3,pass,61,,,65,61
32963,22.1.2015,"doplnit bod 5. v bloku informací - Z - 3158 o ""Informaci o stavu návrhu ZHMP o regulaci prostituce""   (Svoboda)",,,3,fail,26,22,16,65,64
32965,22.1.2015,"zařadit bod ""Informace o situaci s OpenCard""   (Humplík)",,,3,fail,31,10,23,65,64
32967,22.1.2015,"zařadit bod ""Informace o situaci s Pražskými stavebními předpisy""  (Humplík)",,,3,fail,31,10,23,65,64
32969,22.1.2015,"zařadit bod ""Radní pro IT""   (Hudeček)",,,3,fail,23,15,26,65,64
32971,22.1.2015,"zařadit bod ""Stav zakázky na nový ekonomický systém Magistrátu HMP a informace o dalším postupu ve věci škody 73 mil. Kč, způsobené hl. m. Praze, která byla doložena forenzním auditem""  (Vorlíčková)",,,3,fail,30,13,21,65,64
32973,22.1.2015,"zařadit bod ""Podněty na změny Jednacího řádu ZHMP""   (Hrůza - osvojil si návrh občana Moravce)",,,3,fail,29,21,14,65,64
32975,22.1.2015,"zařadit bod ""Informace o průběhu změn v MHD hl. m. Prahy""   (Udženija)",,,3,fail,30,8,26,65,64
32977,22.1.2015,"zařadit bod 6. do bloku informací: ""Informační zpráva Rady HMP o nabídce firmy BigBoard""   (Novotný V.)",,,3,fail,30,15,19,65,64
32979,22.1.2015,"zařadit bod ""Pražské stavební předpisy""   (Novotný V. - osvojil si návrh občana Štěpaře)",,,3,fail,29,10,24,65,63
32981,22.1.2015,"bod 5/2. - tisk Z - 3165 ""K návrhu na zrušení usnesení Zastupitelstva hlavního města Prahy č. 41/106 ze dne 11.9.2014 ve věci úplatného převodu pozemků....."" vyřadit z tohoto jednání ZHMP   (Novotný V.)",,,3,fail,19,25,19,65,63
32983,22.1.2015,"tisk Z - 3154 ""Ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem...."" stáhnout z tohoto jednání ZHMP   (Růžička M.)",,,3,fail,21,27,15,65,63
32985,22.1.2015,"zařadit nový bod 1. ""Informace o současné výši ceny za tunelový komplex Blanka a její zdůvodnění""   (Svoboda)",,,3,fail,29,16,19,65,64
32987,22.1.2015,"doplnit program o ""Informaci o financování Dopravního podniku HMP s ohledem na přípravu rozpočtu HMP pro rok 2015 a s ohledem na koalicí avizované snížení ceny jízdného v pražské MHD""    (Martan)",,,3,fail,26,14,24,65,64
32989,22.1.2015,"zařadit bod ""Informace o probíhajících jednání s firmou IDS Blanka""   (Semelová)",,,3,fail,29,15,19,65,63
32991,22.1.2015,"zařadit bod ""Informace o čerpání dotace na stavbu nových stanic metro A""  (Semelová)",,,3,fail,28,11,24,65,63
32993,22.1.2015,"zařadit bod ""Informace o plánovaných změnách ve vedení linek MHD ve vazbě na zprovoznění úseku metra A Dejvická - Motolská nemocnice""   (Semelová)",,,3,fail,27,11,24,65,62
32995,22.1.2015,"předřadit tisk Z - 3154 ""Ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025"" jako bod 6.   (Nouza)",,,3,fail,30,15,19,65,64
32997,22.1.2015,o celém upraveném návrhu programu jednání,,,3,pass,33,16,14,65,63
32999,22.1.2015,"k návrhu zastupitele hl.m.Prahy, určeného ke spolupráci pri pořizování územně plánovací dokumentace",1,Z-3140,3,pass,43,6,13,65,62
33001,22.1.2015,k pověření jednat za zastupitelstvo hlavního města Prahy o návrzích zákonů,2,Z-3159,3,pass,40,9,13,65,62
33003,22.1.2015,"ke schválení projektů v rámci 14. kontinuální výzvy Operačního programu Praha - Konkurenceschopnost, oblast podpory 2.1 Revitalizace a ochrana území a oblast podpory 3.1 Rozvoj inovačního prostředí a partnerství mezi základnou výzkumu a vývoje a praxí",3,Z-3129,3,pass,54,0,6,65,60
33005,22.1.2015,ke schválení projektů z 7. výzvy v rámci prioritní osy 2 Podpora vstupu na trh práce Operačního programu Praha - Adaptabilita,4,Z-3147,3,pass,54,1,7,65,62
33007,22.1.2015,,,,3,pass,54,0,4,65,58
33009,22.1.2015,k návrhu na úplatný převod části pozemku parc.č. 2527/53 v k. ú. Záběhlice,5,Z-2827,3,fail,16,0,1,65,17
33011,22.1.2015,k návrhu na úplatný převod části pozemku parc.č. 2527/53 v k. ú. Záběhlice,5,Z-2827,3,fail,11,0,0,65,11
33013,22.1.2015,k návrhu na úplatný převod části pozemku parc.č. 2527/53 v k. ú. Záběhlice,5,Z-2827,3,pass,53,0,9,65,62
33015,22.1.2015,"k návrhu na úplatný převod pozemku parc. č. 963/32 v k. ú. Lhotka, obec Praha z vlastnictví hl. m. Prahy do vlastnictví Atrium Sigma Czech Republic s.r.o.",6,Z-2808,3,pass,57,0,5,65,62
33017,22.1.2015,"k návrhu na úplatný převod pozemku parc. č. 505 v k. ú. Podolí, obec Praha o výměře 213 m2 z vlastnictví hl. m. Prahy do vlastnictví JUDr. Milady Uhlířové",7,Z-2669,3,pass,61,0,2,65,63
33019,22.1.2015,"k návrhu na úplatný převod pozemku parc. č.571/2 v k. ú. Labská, obec Špindlerův Mlýn o výměře 100 m2",8,Z-2824,3,pass,59,0,4,65,63
33021,22.1.2015,k návrhu na úplatný převod pozemku parc.č. 100/10 o výměře 66 m2 v k.ú. Štěrboholy z vlastnictví hl. m. Prahy do vlastnictví společnosti Autocentrum ESA a.s.,9,Z-2796,3,pass,62,0,2,65,64
33023,22.1.2015,k návrhu na úplatný převod pozemku parc. č. 1202/1 k.ú. Břevnov,10,Z-2642,3,pass,32,12,17,65,61
33025,22.1.2015,k návrhu na úplatný převod pozemku parc. č. 1202/1 k.ú. Břevnov,10,Z-2642,3,pass,39,2,21,65,62
33027,22.1.2015,k návrhu na majetkoprávní vypořádání pozemku parc. č. 440/2 k.ú. Hrdlořezy,11,Z-2999,3,pass,58,0,3,65,61
33029,22.1.2015,"k návrhu na úplatné nabytí komunikací včetně komunikační zeleně, chodníků, uličních vpustí, SSZ, veřejného osvětlení a pozemků z vlastnictví společnosti Kaufland Česká republika v.o.s., se sídlem Pod Višňovkou 25, Praha 4, IČO: 25110161 za celkovou kupní cenu ve výši 8.000,- Kč do vlastnictví hlavního města Prahy",12,Z-2908,3,pass,58,0,5,65,63
33031,22.1.2015,"k návrhu na zrušení usnesení Zastupitelstva hlavního města Prahy č. 41/106 ze dne 11.9.2014 ve věci úplatného převodu pozemků parc. č. 1544/1, parc. č. 1544/4, parc. č. 1544/5, parc. č. 1544/11, parc. č. 1544/12 a parc. č. 1544/13, vše v k.ú. Strašnice o celkové výměře 4.618 m2",13,Z-3165,3,pass,48,3,11,65,62
33033,22.1.2015,k revokaci usnesení Zastupitelstva HMP č.40/64 ze dne 16.9.2010 k návrhu na úplatné nabytí části pozemku parc.č. 98 k.ú.Písnice z podílového spoluvlastnictví Marie Fliegerové a Aleny Švarcové do vlastnictví hl.m.Prahy,14,Z-2694,3,pass,56,0,4,65,60
33035,22.1.2015,"k návrhu na schválení originárního nabytí vlastnického práva k nemovitosti hl. m. Prahy na základě realizace stavby č. 3127 TV Běchovice, etapa 0025 Podchod ČD",15,Z-3020,3,pass,57,0,2,65,59
33037,22.1.2015,"k uzavření smlouvy o zřízení služebnosti s Povodím Vltavy, státní podnik",16,Z-2784,3,pass,57,0,0,65,57
33039,22.1.2015,,,,3,pass,59,0,0,65,59
33041,22.1.2015,k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemcích parc. č. 4108 a parc. č. 4715 k.ú. Dejvice s JUDr. Klárou Bernardovou,17,Z-3002,3,pass,59,0,1,65,60
33043,22.1.2015,k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemku parc. č. 4108 v k.ú. Dejvice s paní Helenou Felgrovou a paní Helenou Felgrovou,18,Z-3003,3,pass,56,0,0,65,56
33045,22.1.2015,k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemku parc.č. 4108 k.ú. Dejvice s Ing. Radkem Vyštejnem pro budovu č.p. 88,19,Z-3004,3,pass,57,0,0,65,57
33047,22.1.2015,"k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemku parc. č. 4108, k.ú. Dejvice s Ing. Radkem Vyštejnem pro budovu č.p. 89",20,Z-2871,3,pass,58,0,0,65,58
33049,22.1.2015,"k poskytnutí účelové neinvestiční dotace pro MČ Praha 12, MČ Praha 16 a MČ Praha 20 na provozování sběrného dvora",21,Z-3106,3,pass,58,0,0,65,58
33051,22.1.2015,"ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025""",22,Z-3154,3,fail,26,12,22,65,60
33053,22.1.2015,"ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025""",22,Z-3154,3,pass,33,11,11,65,55
33055,22.1.2015,"ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025""",22,Z-3154,3,pass,53,1,5,65,59
33057,22.1.2015,"ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025""",22,Z-3154,3,fail,27,22,12,65,61
33059,22.1.2015,"ke schválení Odůvodnění veřejné zakázky ""Zajištění komplexního systému nakládání s komunálním odpadem na území hl. m. Prahy na období od 2016 - 2025""",22,Z-3154,3,pass,33,12,12,65,57
33061,22.1.2015,k návrhu změn zřizovacích listin příspěvkových organizací hl. m. Prahy Centrum sociálních služeb Praha a Domov pro osoby se zdravotním postižením Sulická,23,Z-3055,3,pass,57,0,2,65,59
33063,22.1.2015,"k návrhu změn zřizovacích listin příspěvkových organizací hl. m. Prahy Integrované centrum sociálních služeb Odlochovice, Palata - Domov pro zrakově postižené a Domov se zvláštním režimem Krásná Lípa",24,Z-3056,3,pass,55,0,2,65,57
33065,22.1.2015,k návrhu personálních změn ve výborech ZHMP,,,3,fail,15,7,35,65,57
33067,22.1.2015,k návrhu personálních změn ve výborech ZHMP,,,3,fail,23,5,29,65,57
33069,22.1.2015,k návrhu personálních změn ve výborech ZHMP,,,3,fail,24,6,27,65,57
33071,19.2.2015,složení návrhového výboru,,,4,pass,61,,,65,61
33073,19.2.2015,"zařadit bod ""Situace ve Zdravotnické záchranné službě hl. m. Prahy"" jako poslední bod jednání ZHMP     (Březina)",,,4,pass,61,,,65,61
33075,19.2.2015,"zařadit bod ""Odepření přístupu k oznámení dle Etického kodexu"" jako bod poř. č. 15.    (Michálek - osvojený návrh Bc. Loužka)",,,4,fail,10,20,30,65,60
33077,19.2.2015,"zařadit tisk Z - 3217 ""K obsazení předsedy a místopředsedy kontrolního výboru rotací mezi opozicí"" na program tohoto zasedání ZHMP     (Ferjenčík)",,,4,fail,5,23,34,65,62
33079,19.2.2015,"přeřadit z bloku informací tisk Z - 3214 ""K informativní zprávě o stavu klíčových pražských témat"" do řádného projednávání      (Udženija)",,,4,fail,27,9,27,65,63
33081,19.2.2015,"zařadit bod ""Vysvětlení oslav Kim Čong-ila a čínského nového roku"" jako bod poř. č. 2    (Hudeček)",,,4,fail,20,21,21,65,62
33083,19.2.2015,"zařadit bod ""Radní pro IT"" jako bod poř. č. 1   (Hudeček)",,,4,fail,21,14,28,65,63
33085,19.2.2015,o celém upraveném návrhu programu jednání,,,4,pass,43,,20,65,63
33087,19.2.2015,"dozařazený bod ""Situace ve Zdravotnické záchranné službě hl. m. Prahy"" projednat jako bod poř. č. 3.   (Novotný)",,,4,fail,29,12,22,65,63
33089,19.2.2015,procedurální návrh na prodloužení jednání i po 19. hodině,,,4,pass,40,2,18,65,60
33091,19.2.2015,K Programovému prohlášení Rady hl. m. Prahy pro volební období 2014 - 2018,1,Z-3083,4,fail,22,2,35,65,59
33093,19.2.2015,K Programovému prohlášení Rady hl. m. Prahy pro volební období 2014 - 2018,1,Z-3083,4,pass,42,1,18,65,61
33095,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,20,19,22,65,61
33097,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,20,20,21,65,61
33099,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,26,10,25,65,61
33101,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,7,25,29,65,61
33103,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,9,21,32,65,62
33105,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,5,28,27,65,60
33107,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,15,17,30,65,62
33109,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,14,17,29,65,60
33111,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,17,21,23,65,61
33113,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,13,12,36,65,61
33115,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,9,13,40,65,62
33117,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,23,11,26,65,60
33119,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,fail,8,7,44,65,59
33121,19.2.2015,,,,4,pass,41,20,1,65,62
33123,19.2.2015,,,,4,pass,42,16,3,65,61
33125,19.2.2015,k návrhu na zřízení fondu Rozvoje sociálního bydlení na území hl. m. Prahy,2,Z-3219,4,pass,42,8,12,65,62
33127,19.2.2015,,,,4,fail,28,2,28,65,58
33129,19.2.2015,"k návrhu rozpočtu vlastního hlavního města Prahy na rok 2015, finančních vztahů k městským částem hlavního města Prahy na rok 2015 a rozpočtového výhledu do roku 2020",3,Z-3178,4,pass,34,17,12,65,63
33131,19.2.2015,,,,4,fail,31,0,27,65,58
33133,19.2.2015,,,,4,fail,31,0,24,65,55
33135,19.2.2015,,,,4,fail,29,0,24,65,53
33137,19.2.2015,k návrhu na uzavření smlouvy o nabytí a zřízení služebnosti inženýrské sítě,4,Z-3012,4,pass,54,0,7,65,61
33139,19.2.2015,,,,4,fail,29,0,21,65,50
33141,19.2.2015,k uzavření smlouvy o nabytí a zřízení služebnosti,5,Z-3026,4,pass,59,0,3,65,62
33143,19.2.2015,"ke schválení projektů v rámci 14. kontinuální výzvy Operačního programu Praha - Konkurenceschopnost, oblast podpory 2.1 Revitalizace a ochrana území a oblast podpory 3.1 Rozvoj inovačního prostředí a partnerství mezi základnou výzkumu a vývoje a praxí",6,Z-3193,4,pass,54,0,5,65,59
33145,19.2.2015,"k odůvodnění veřejných zakázek, navržených k realizaci v rámci operačního programu Doprava, projektová žádost „Intenzifikace nasazení telematických zařízení ke snížení energetické náročnosti a ke zvýšení bezpečnosti při řízení dopravy v hl. m. Praze“",7,Z-3117,4,pass,47,2,7,65,56
33147,19.2.2015,,,,4,pass,56,0,0,65,56
33149,19.2.2015,k návrhu na schválení uzavření smluv o zřízení věcného břemene,8,Z-3072,4,pass,57,0,2,65,59
33151,19.2.2015,k návrhu na schválení uzavření smluv o zřízení věcného břemene,9,Z-3115,4,pass,56,0,2,65,58
33153,19.2.2015,k návrhu na schválení uzavření smluv o zřízení věcného břemene,10,Z-3132,4,pass,60,0,0,65,60
33155,19.2.2015,k návrhu na schválení uzavření smluv o zřízení věcného břemene,11,Z-3138,4,pass,60,0,0,65,60
33157,19.2.2015,k návrhu na schválení uzavření smluv o zřízení práva odpovídajícího věcnému břemenu,12,Z-3125,4,pass,59,0,0,65,59
33159,19.2.2015,k návrhu na schválení uzavření smluv o zřízení práva odpovídajícího věcnému břemenu,13,Z-3126,4,pass,58,0,0,65,58
33161,19.2.2015,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hl.m. Prahy, ve znění pozdějších předpisů, svěření správy věci z vlastnictví hlavního města Prahy městské části Praha - Slivenec a odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městské části Praha 13",14,Z-3191,4,pass,54,0,1,65,55
33163,19.2.2015,"k návrhu na bezúplatné nabytí pozemků parc.č. 3163/6, 4306/33, 4534/7, 4534/8 v k.ú. Újezd nad Lesy a pozemků parc.č. 2912/27, 2912/170, části parc.č. 1145/2, části parc.č. 2914/1 v k.ú. Zbraslav z vlastnictví České republiky, právo hospodaření s majetkem státu pro Ministerstvo vnitra, IČO: 00007064 se sídlem Nad Štolou 936/3, Praha 7 do vlastnictví hl.m. Prahy",15,Z-3108,4,pass,52,0,1,65,53
33165,19.2.2015,k úplatnému převodu pozemků z vlastnictví hl.m. Prahy do vlastnictví majitelů staveb postavených v rámci legislativy družstevní bytové výstavby platné do roku 1991,16,Z-3102,4,pass,46,0,4,65,50
33167,19.2.2015,"k revokaci usnesení Zastupitelstva HMP č.19/37 ze dne 18.9.2008 k návrhu na úplatný převod pozemku parc.č. 3676/3 v k.ú. Horní Počernice o výměře 476 m2, který byl na základě geometrického plánu č. 2660-453/2003 oddělen z pozemku parc.č. 3676/1 v k.ú. Horní Počernice, do vlastnictví hl.m. Prahy pro stavbu č. 0083 ""Horní Počernice, ČOV Svépravice""",17,Z-2995,4,pass,47,0,6,65,53
33169,19.2.2015,k záměru odboru OSI MHMP na realizaci veřejné zakázky - st. č. 42359 Papírenská - kanalizační sběrač,18,Z-3114,4,pass,49,0,8,65,57
33171,19.2.2015,"k uzavření Dodatku č. 1 ke Smlouvě o právu stavby č. INO/22/02/000003/2014 ze dne 22.10.2014, která je potřebná pro zajištění realizace stavebních objektů stavby č. 6963 ""Celková přestavba a rozšíření ÚČOV na Císařském ostrově"", etapa 0001 - nová vodní linka",19,Z-3160,4,pass,46,0,7,65,53
33173,19.2.2015,"k uzavření Smlouvy o zřízení práva stavby, která je potřebná pro zajištění realizace stavebního objektu stavby č. 6963 ""Celková přestavba a rozšíření ÚČOV na Císařském ostrově"", etapa 0001 - nová vodní linka",20,Z-3167,4,pass,51,0,6,65,57
33175,19.2.2015,"k návrhu na uzavření smlouvy o budoucí smlouvě o zřízení věcného břemene se společností České dráhy, a. s.",21,Z-3042,4,pass,55,0,1,65,56
33177,19.2.2015,k návrhu na uzavření smlouvy o smlouvě budoucí o zřízení služebnosti inženýrské sítě na pozemku parc. č. 1695/1 v k.ú. Řeporyje s panem Vlastimilem Čermákem pro budovu č.p. 56,22,Z-2870,4,pass,58,0,1,65,59
33179,19.2.2015,"k uzavření smlouvy o zřízení služebnosti s Povodí Vltavy, státní podnik",23,Z-2806,4,pass,55,0,2,65,57
33181,20.2.2015,,,,4,pass,55,0,0,65,55
33183,20.2.2015,k návrhu na uzavření smlouvy o zřízení věcného břemene - služebnosti,24,Z-3078,4,pass,55,0,2,65,57
33185,20.2.2015,k návrhu na uzavření smlouvy o zřízení věcného břemene - služebnosti,25,Z-3067,4,pass,54,0,3,65,57
33187,20.2.2015,k návrhu na uzavření smlouvy o zřízení věcného břemene - služebnosti,26,Z-3069,4,pass,56,0,2,65,58
33189,20.2.2015,,,,4,pass,59,0,0,65,59
33191,20.2.2015,k návrhu změny zřizovací listiny příspěvkové organizace hl. m. Prahy Domov pro seniory Malešice,27,Z-3065,4,pass,56,0,2,65,58
33193,20.2.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Vyšší odborná škola a Střední škola slaboproudé elektrotechniky, se sídlem 190 00 Praha 9, Novovysočanská 48/280",28,Z-3137,4,pass,56,0,2,65,58
33195,20.2.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Střední škola a Mateřská škola Aloyse Klara, se sídlem 142 00 Praha 4, Vídeňská 28",29,Z-3155,4,pass,53,0,3,65,56
33197,20.2.2015,Situace ve Zdravotnické záchranné službě hl. m. Prahy,,,4,fail,22,1,15,65,38
33199,20.2.2015,Situace ve Zdravotnické záchranné službě hl. m. Prahy,,,4,fail,25,0,12,65,37
33201,20.2.2015,"k návrhu na změnu zřizovací listiny příspěvkové organizace Střední průmyslová škola na Proseku, se sídlem Praha 9, Novoborská 2",30,Z-3173,4,pass,53,0,0,65,53
33203,20.2.2015,k návrhu personálních změn ve výborech ZHMP,,,4,fail,19,5,18,65,42
33205,20.2.2015,k návrhu personálních změn ve výborech ZHMP,,,4,fail,15,8,20,65,43
33207,20.2.2015,k návrhu personálních změn ve výborech ZHMP,,,4,fail,18,10,12,65,40
33403,26.3.2015,,,,5,pass,59,0,0,65,59
33405,26.3.2015,,,,5,fail,22,10,31,65,63
33407,26.3.2015,,,,5,fail,27,12,25,65,64
33409,26.3.2015,,,,5,fail,28,11,24,65,63
33411,26.3.2015,,,,5,fail,29,6,29,65,64
33413,26.3.2015,,,,5,fail,30,5,29,65,64
33415,26.3.2015,,,,5,fail,25,7,32,65,64
33417,26.3.2015,,,,5,fail,25,18,21,65,64
33419,26.3.2015,,,,5,fail,9,16,39,65,64
33421,26.3.2015,,,,5,fail,4,36,22,65,62
33423,26.3.2015,,,,5,fail,23,14,27,65,64
33425,26.3.2015,,,,5,fail,30,6,27,65,63
33427,26.3.2015,,,,5,pass,57,1,5,65,63
33429,26.3.2015,,,,5,fail,23,15,26,65,64
