id,legislative_session:number,start_date,item:number,motion:title,
6009,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo na základě předložených nabídek společností Verold Strakonice, s.r.o., Auto Ševčík c.z., s.r.o. Vodňany a Auto Nejdl, s.r.o., Klatovy, o pořízení služebního vozidla Škoda Octavia Scout 4x4 2,0/103 kW od společnosti Auto Nejdl, s.r.o., Klatovy za cenu 614.000,- Kč. Pořízení vozidla bude řešeno formou uzavření leasingové smlouvy se společností ŠkoFin, a.s. s první splátkou (akontace) ve výši 300.000,- Kč a dále formou splátek leasingu. Dále rozhodlo, že pověřuje starostu obce ke všem úkonům spojeným se sepsáním příslušných smluv.",
6010,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí se zakoupením nádrže na pohonné hmoty s výdejním stojanem od společnosti P.H. petrol s.r.o., se sídlem Centrum nádrží, Pražská 562 / 49, 679 61 Letovice, IČ: 278 55 911 za kupní cenu 26.040, - Kč.",
6011,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje na návrh bytové komise pronájem rodinného domu s hospodářským zázemím umístěného na pozemku p.č. 1172/1 v k.ú. Filipova Huť Veronice Šmítkové, bytem Modrava 63, za měsíční nájemné ve výši 20.000,- Kč. Uzavření nájemní smlouvy a užívání bude schválena samostatným usnesením zastupitelstva obce.",
6012,6,2011-12-16,,"Zastupitelstvo obce Modrava rozhodlo, že nesouhlasí s nabídkou nákupu dluhopisů s garantovaným výnosem UniCredit Bank – CZ, která je přílohou usnesení.",
6013,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že nesouhlasí s nabídkou společnosti BH Securities, a.s., která je přílohou usnesení.",
6014,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že zamítlo žádost o finanční příspěvek na vydání sbírky básní Jiná Šumava, o který požádal pan Břetislav Ditrych.",
6015,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí organizační změny Obce Modrava spojené se zřízením společnosti Služby Modrava, s.r.o., jejichž platnost nastává 1.1.2012.",
6016,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje změny v ustanovení Programu sociální stabilizace obce Modrava – doplnění čl. 4 o ustanovení: „O finanční prostředky z programu sociální stabilizace obce Modrava může požádat pouze ten občan obce, který má vypořádány veškeré závazky vůči Obci Modrava nebo Obcí Modravou zřízené organizaci.“",
6017,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje změny v Pravidlech a programu pro poskytování finančních prostředků formou příspěvku na ekologické projekty v rámci schváleného rozpočtu obce Modrava o ustanovení: „O finanční prostředky z programu pro poskytování finančních prostředků formou příspěvku na ekologické projekty v rámci schváleného rozpočtu obce Modrava může požádat pouze ten občan obce, který má uhrazeny veškeré závazky vůči Obci Modrava nebo Obcí Modravou zřízené organizaci.“",
6018,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje změny ustanovení Plánu zimní údržby obce Modrava, které nabývají účinnost k 1.1.2012. Změny se týkají těch ustanovení plánu zimní údržby, která jsou ve vztahu s organizačními změnami spojenými se založením společnosti Služby Modrava, s.r.o., jejichž platnost nastává 1.1.2012.",
6019,6,2011-12-16,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje finanční dar společnosti Nemocnice Sušice, o.p.s. ve výši 50.000,-Kč. O finančním daru bude uzavřena mezi Obcí Modrava a společností Nemocnice Sušice, o.p.s. darovací smlouva.",
6020,6,2011-12-16,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
7001,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že v působnosti valné hromady společnosti Služby Modrava, s.r.o. schvaluje pracovní smlouvu uzavřenou mezi společností Služby Modrava, s.r.o. a ing. Danou Tutkovou, jednatelkou společnosti, a to s účinností od 1.1.2012, která je přílohou tohoto usnesení.",
7002,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje kupní smlouvu uzavřenou mezi Obcí Modrava a Služby Modrava s.r.o. na nákup zboží od Obce Modrava v informačním středisku obce Modrava a Návštěvnickém centru dřevařství na Modravě, dále schvaluje smlouvu uzavřenou mezi Obcí Modrava a společností Služby Modrava, s.r.o., jejímž předmětem je nájem movitých věcí specifikovaných touto smlouvou, a dále schvaluje uzavření smlouvy mezi Obcí Modrava a společností Služby Modrava, s.r.o., jejímž předmětem je nájem nebytových prostor v budově č.p. 63 na Modravě specifikovaných touto smlouvou, dále schvaluje uzavření smlouvy uzavřené mezi Obcí Modrava a společností Služby Modrava, s.r.o., jejímž předmětem je nájem budovy č.p. 12 na Modravě specifikované touto smlouvou a dále schvaluje uzavření smlouvy mezi Obcí Modrava a společností Služby Modrava, s.r.o. o výpůjčce částky 600.000,- Kč za podmínek stanovených touto smlouvou. Uvedené smlouvy jsou přílohou tohoto usnesení.",
7003,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že na základě odstoupení jednatelky společnosti Služby Modrava s.r.o. ukládá starostovi obce zajistit vyhlášení výběrového řízení na obsazení funkce jednatele společnosti po 29.2.2011.",
7004,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že neschvaluje pronájem nemovitosti č.p. 12 na Modravě a ukládá starostovi obce Modrava předložit do 15.6.2012 k projednání v zastupitelstvu obce finanční a ekonomickou analýzu provozu objektu.",
7005,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje úhradu závazku společnosti Šumava Gastro, spol. s r.o. Obci Modrava formou zápočtu kupní ceny kiosku umístěného na pozemku p.č. 1025/1 v k.ú. Filipova Huť, který je ve vlastnictví společnosti Šumava Gastro, spol. s r.o., který bude uskutečněn kupní smlouvou uzavřenou mezi Obcí Modrava a společností Šumava Gastro spol. s r.o. Zastupitelstvo obce zároveň schvaluje uzavření kupní smlouvy mezi obcí a společností Šumava Gastro, s.r.o., na základě které obec odkoupí od uvedené společnosti stavbu na parcele č. 1025/1 v k.ú. Filipova Huť za kupní cenu ve výši reálného dluhu společnosti vůči obci ke dni uzavření kupní smlouvy.",
7006,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s organizačními změnami vzniklými založením společnosti Služby Modrava, s.r.o. jejichž platnost nastává 1.1.2012.",
7007,7,2011-12-30,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s uzavřením smlouvy o uzavření budoucí smlouvy o zřízení věcného břemene k tíži parcely p.č. 1006/5 v k.ú. Vchynice – Tetov II, pozemku p.č. 1025/2 a pozemku p.č. st. 318/1 v k.ú. Filipova Huť se společností Telefónica Czech Republic, a.s. IČ: 60193336 se sídlem Za Brumlovkou 266/2, 140 22 Praha 4 – Michle, jejímž předmětem bude zřízení budoucího věcného břemene na zřízení, provozování, údržbu a opravy podzemního komunikačního vedení – optického kabelu za úhradu ve výši 150,- Kč/1 bm kabelu.",
8001,8,2012-02-27,,Zastupitelstvo Obce Modrava bere na vědomí zprávu bytové komise a ukládá starostovi obce aktualizovat žádosti o nájem bytu v obci.,
8002,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že souhlasí s uzavřením smlouvy o zřízení věcného břemene č. IV-12-0007507/VB/001 k tíži parcely č. 1025/1 v k.ú. Filipova Huť se společností ČEZ Distribuce a.s. se sídlem Teplická 874/8, 405 02 Děčín IV - Podmokly, jejímž předmětem bude zřízení věcného břemene na zřízení a provozování zařízení distribuční soustavy – kabelu NN přes zatíženou parcelu za náhradu ve výši 1000,- Kč. Návrh smlouvy je přílohou tohoto usnesení.",
8003,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje nákup sněhové frézy Trejon 2402HD za cenu 212.951,- Kč + DPH, hydraulicky ovládané koncovky komína za cenu 11.730,- Kč + DPH a bočního pravého křídla za cenu 9.435,- Kč + DPH a ukládá starostovi obce zajistit urychleně tento nákup od Jiřího Milisterfera, místem podnikání Volyňská 145, 386 01 Strakonice, IČ: 16821076.",
8004,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje inventarizační zprávu hlavní inventarizační komise za rok 2011 s tím, že bere na vědomí, že dílčí nedostatky, které byly zjištěny, byly již účetní obce paní Pavlínou Kučerovou odstraněny. Inventarizační zpráva je přílohou tohoto usnesení.",
8005,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje návrh výzvy k podání nabídky na veřejnou zakázku malého rozsahu (mimo režim zákona č. 137/2006Sb.) na realizaci veřejné zakázky Zhotovení projektové dokumentace pro stavební povolení a projektové dokumentace pro realizaci stavby na stavbu: Nová ČOV Modrava. Zároveň schvaluje složení komise pro hodnocení nabídek – JUDr. Tomáš Samek, Jaroslav Doležal a jednatel společnosti Služby Modrava s.r.o. Text výzvy je přílohou usnesení.",
8006,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje náklady na vybavení společenského sálu spolkového domu interiérovými prvky – žaluzie, garnýž, závěsy, výstavní deskový mobiliář, dekorační výmalba stěn ve výši 50.000,- Kč prostřednictvím dodavatele ing. arch. Hanou Urbancovou, IČ: 10264426, se sídlem Gregorák 13, 373 16 Dobrá Voda.",
8007,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje doplnění sazebníku za pronájem konferenčního sálu ve spolkovém domě, který byl schválen usnesením č. 20 z 12.9.2011 o větu: „200,- Kč/den - nevýdělečné společenské akce trvale žijících obyvatel“.",
8008,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že pověřuje Jaroslava Doležala, Michaelu Lyer a Vratislavu Pavlíkovou analýzou studie úpravy zelených ploch v obci a předložením návrhu dalšího postupu.",
8009,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje darovací smlouvu mezi Obcí Modrava a společností Československá obchodní banka, a.s. IČ:00001350, se sídlem Radlická 333/150, 150 57 Praha 5, na jejímž základě Obec Modrava přijímá finanční dar ve výši 45.000,- Kč, které budou použity výhradně na údržbu lyžařských tras. Návrh smlouvy je přílohou tohoto usnesení.",
8010,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje darovací smlouvu mezi Obcí Modrava a společností Nemocnice Sušice, o.p.s, IČ: 25224301, se sídlem Pod Nemocnicí 116, 342 56 Sušice, na jejímž základě Obec Modrava poskytne finanční dar ve výši 50.000,- Kč, které budou použity na krytí finančních nákladů na provoz Nemocnice Sušice. Návrh smlouvy je přílohou tohoto usnesení.",
8011,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje smlouvu o spolupráci, uzavřenou mezi Správou a údržbou silnic Plzeňského kraje, IČ:72053119, zastoupené ing. Stanislavem Liškou, ředitelem společnosti a Obcí Modrava, kterou se smluvní strany zavazují ke společnému výkonu činností zadavatele v souladu se zákonem o veřejných zakázkách v režimu podlimitního řízení na stavební práce na společnou akci Modrava – křižovatka silnice III/16910 s místní komunikací. Na základě této smlouvy jmenuje Obec Modrava jednatele společnosti Služby Modrava, s.r.o. do hodnotící komise. Smlouva je přílohou usnesení.",
8012,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje smlouvu o smlouvě budoucí o zřízení věcného břemene mezi Správou NP a CHKO Šumava a Obcí Modrava k tíži pozemků p.č. 1035/1, 1038/2,1449/5 a 1449/6 v k.ú. Filipova Huť, které jsou ve vlastnictví Správy NP a CHKO Šumava a které jsou dotčeny výstavbou křižovatky silnice III/16910 s místní komunikací. Cena věcného břemene bude stanovena znaleckým posudkem. Návrh smlouvy je přílohou tohoto usnesení.",
8013,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje smlouvu mezi Obcí Modrava jako vlastníkem a společností ČEZ Distribuce a.s., zastoupenou firmou ProjektEL, s.r.o., se sídlem Masarykova 436, 339 01 Klatovy, o umístění energetického zařízení – nového zemního kabelu NN na pozemky p.č. 1006/6 a 1006/5 v k.ú. Vchynice – Tetov II. Návrh smlouvy je přílohou tohoto usnesení.",
8014,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje doplnění sazebníku za krátkodobý pronájem tělocvičny ve spolkovém domě, který byl schválen usnesením č.12 z 30.6.2011 o větu: „60,- Kč/hod - nevýdělečné sportovní akce trvale žijících obyvatel“.",
8015,8,2012-02-27,,"Zastupitelstvo Obce Modrava ověřilo a schvaluje v návaznosti na odstoupení stávající jednatelky společnosti Služby Modrava s.r.o. Ing. Dany Tutkové výsledek výběrového řízení na pozici jednatele společnosti Služby Modrava, s.r.o. s tím, že do užšího výběru byli vybráni tito uchazeči – Jan Voldřich, DiS, Ing. Petr Mařík a Ing. Stanislav Dolejší. Zastupitelstvo Obce Modrava jakožto jediného společníka společnosti Služby Modrava, s.r.o., se sídlem Modrava 63, PSČ: 341 92, IČ: 291 21 647, zapsané v obchodním rejstříku vedeném Krajským soudem v Plzni v oddíle C, vložka 26627 (dále jen „společnost“), v návaznosti na rezignaci stávající jednatelky a takto provedené výběrové řízení rozhodlo v působnosti valné hromady uvedené společnosti, že s účinností ke dni 29.2.2012 odvolává z funkce jednatele společnosti Ing. Danu Tutkovou, nar. 11.8.1960, bytem Modrava 63, PSČ 341 92 a jmenuje do funkce jednatele společnosti pana Jana Voldřicha, nar. 29.1.1983, bytem Dlouhá 106, 341 92 Kašperské Hory.",
8016,8,2012-02-27,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
10001,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že koncepci řešení úprav a realizaci úprav zelených ploch v centru obce (křižovatka MK a III/16910) bude provádět společnost Služby Modrava, s.r.o. Zastupitelstvo pověřuje starostu obce, aby se společností dojednal konkrétní smluvní a finanční podmínky uvedených činností.",
10002,10,2012-06-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje závěrečný účet obce za rok 2011, a to s výsledkem bez výhrad. Závěrečný účet tvoří přílohu tohoto usnesení.",
10003,10,2012-06-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje zprávu o výsledcích přezkoumání hospodaření obce za rok 2011 provedené společností INEKS, s.r.o. s výsledkem, že nebyly zjištěny chyby a nedostatky ve smyslu ust. § 10 odst. 3, písm. a) zákona č. 420/2004 Sb. v platném znění ani rizika podle ust. § 10 odst. 4 téhož zákona s tím, že byla provedena náprava zjištěných chyb a nedostatků uvedených ve zprávě o přezkoumání hospodaření obce za rok 2010. Zpráva o přezkoumání hospodaření je přílohou usnesení.",
10004,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že obec uzavře s paní Veronikou Šmítkovou, bytem Modrava 63 s platností k 1.6.2012 nájemní smlouvu na pronájem rodinného domu č. p. 31 v části obce Filipova Huť, postaveného na parcele č. 1172/1 a st. p. č. 328 a 329 a parcel č. 328, 329 a 1172/1, vše v k. ú. Filipova Huť s trváním nájmu na dobu neurčitou, s tím, že součástí nájemní smlouvy bude ustanovení o předkupním právu nájemníka k domu č. p. 31 a k parcelám č. 1172/1, 328 a 329 v k. ú. Filipova Huť. Nájemní smlouva je přílohou usnesení.",
10005,10,2012-06-26,,"Zastupitelstvo obce Modrava rozhodlo o uzavření dodatku č. 1 k uzavřené smlouvě o dílo se společností Suk – stavby s.r.o., jehož předmětem je změna rozsahu díla o vícepráce, specifikované v položkovém rozpočtu, který tvoří přílohu tohoto usnesení a odpovídající zvýšení ceny opravy o částku ve výši 172.430,- Kč včetně DPH.",
10006,10,2012-06-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje nákup nemovitostí – domu č. p. 20, umístěného na st. p. č. 143 v k. ú. Vchynice – Tetov II, domu č. p. 21 umístěného na st. p. č. 144 v k. ú. Vchynice – Tetov II a pozemku 982/9 v k. ú. Vchynice – Tetov II a dále pověřuje starostu obce k přípravě všech právních úkonům spojených s úplatným převodem vlastnických práv uvedených nemovitostí od stávajícího vlastníka ČR – Správy NP a CHKO Šumava na Obec Modravu.",
10007,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že schvaluje dodatek č. 63 ke smlouvě o zabezpečení, sběru, přepravy, třídění, využívání a odstraňování komunálních odpadů pro obec Modrava, kterým se stanovují podmínky a ceny za sběr, přepravu a využití odděleně sbíraného biologicky rozložitelného odpadu od 15.6.2012.",
10008,10,2012-06-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje návrh bytové komise a po tajném hlasování vybralo z doporučených 6 uchazečů budoucího nájemce bytu č. 1 v budově č.p. 63 na Modravě. Zastupitelstvo obce ověřilo a schvaluje výsledek tajného hlasování, ve kterém bylo rozhodnuto, že byt č. 1 bude pronajat Milanu Kubcovi, bytem Modrava 49.",
10009,10,2012-06-26,,"Zastupitelstvo obce Modrava rozhodlo, že v souladu s veřejnou nabídkou na pronájem bytu č. 3 v Přístavbě k budově č.p. 63 na Modravě odmítlo došlé nabídky. Dále rozhodlo, že schvaluje návrh bytové komise a po tajném hlasování vybralo z doporučených 7 uchazečů budoucího nájemce bytu č. 3 v Přístavbě k budově č.p. 63 na Modravě. Zastupitelstvo obce ověřilo a schvaluje výsledek tajného hlasování, ve kterém bylo rozhodnuto, že byt č. 3 v Přístavbě k budově č.p. 63 na Modravě bude pronajat Miloši Slavíkovi.",
10010,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že schvaluje smlouvu o poskytnutí finančního daru obci Modrava ve výši 5.000,- Kč od Kamnářství Janoušek, sídlem Filipova Huť č.p. 33, 341 92 Kašperské Hory za účelem financování květnových oslav osvobození.",
10011,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že schvaluje poskytnutí finančního daru ve výši 300.000,- Kč Horské službě České republiky, o.p.s., IČ:27467759, se sídlem Špindlerův Mlýn 260, na nákup automatického resuscitačního přístroje LUCAS 2 pro potřeby Horské služby Šumava.",
10012,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že schvaluje poskytnutí finančního příspěvku ve výši 50.000,- Kč řešitelce výzkumu horského mezolitického osídlení u Modravy paní Kateřině Čulákové, bytem Branská 360, 19000 Praha 9 – Kyje, a to za účelem financování uvedeného výzkumu.",
10013,10,2012-06-26,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje zprávu finančního výboru obce Modrava ze dne 24.4.2012. Zpráva je přílohou tohoto usnesení. Zastupitelstvo ukládá starostovi a právnímu zástupci obce do jednání příštího ZO připravit formu realizace jednotlivých doporučení FV.",
10014,10,2012-06-26,,"Zastupitelstvo obce rozhodlo, že zamítá žádost manželů Hodanových o přidělení 22 sprm palivového dřeva pro rok 2012 v rámci programu sociální stabilizace obce Modrava.",
10015,10,2012-06-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje uzavření smlouvy o poskytnutí účelové finanční podpory v rámci Programu pro poskytování finančních příspěvků na ekologické projekty obce pro rok 2012 v rozsahu 80% doložených nákladů, maximálně však 200.000,- Kč, Vratislavě Pavlíkové na realizaci výměny oken, manželům Steinsovým na realizaci zateplení objektu a manželům Frimlovým na zateplení objektu. Zastupitelstvo dále rozhodlo o ukončení tohoto programu a konstatuje splnění cílů, pro které byl ekologický program obce Modrava vyhlášen.",
10016,10,2012-06-26,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje náklady na zhotovení, dovoz a instalaci 3 ks infopanelů na naučné stezce pro pěší Modrava – Filipova Huť, jejichž dodavatelem bude společnost Hoch a synové, s.r.o., IČ: 26057646, se sídlem Vltavské nábřeží 688/3, 370 05 České Budějovice, za cenu 154.626,- Kč bez DPH.",
10017,10,2012-06-26,,"Zastupitelstvo Obce Modrava rozhodlo, že bere na vědomí obsah korespondence obce Modrava a souhlasí se způsobem řešení této agendy.",
10018,10,2012-06-26,,"Zastupitelstvo obce Modrava zásadně nesouhlasí s navrženou změnou zákona o rozpočtovém určení daní dle návrhu MF ČR, když navržená změna bude pro šumavské obce znamenat zásadní ohrožení možnosti jejich rozvoje a zajišťování výkonu státní správy i samosprávy.",
10019,10,2012-06-26,,Zastupitelstvo obce Modrava vyjadřuje podporu vedení Správy NP a CHKO Šumava při realizaci aktivních opatření proti šíření kůrovcové kalamity na území NP Šumava.,
11001,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje dosavadní postup starosty obce a právního zástupce Obce Modrava JUDr. Tomáše Samka ve věci uplatňování nároků ze smlouvy o dílo uzavřené se společností SILBA – Elstav s.r.o. na zhotovení RD na Filipově Huti na pozemku p.č. 1272/1 v k.ú. Filipova Huť a ve věci vyrovnání smluvních závazků vyplývajících z této smlouvy s tím, že zastupitelstvo obce preferuje mimosoudní vyrovnání způsobem, kdy budou od projednané penalizace, s jejímž vyčíslením ve výši 2,3 mil. Kč souhlasí, odečteny náklady na vícepráce a nedoúčtované řádně dokončené části díla provedené společností SILBA – Elstav, s.r.o. Tento rámec stanovuje zastupitelstvo obce Modrava jako nepřekročitelný a v případě, že nebude akceptován, požaduje pokračování v soudním řízení.",
11002,11,2012-10-01,,Zastupitelstvo obce Modrava nesouhlasí s nabídku vlastníků nemovitosti č.p. 28 na Modravě manželů Tomáše a Radky Panenkových na odprodej uvedeného objektu s přilehlými pozemky (objekt penzionu Zlatá Stezka) Obci Modrava. Důvodem nesouhlasu je nepřiměřeně vysoká cena ve vztahu k technickému stavu nemovitosti.,
11003,11,2012-10-01,,"Zastupitelstvo obce Modrava nesouhlasí s nabídkou vlastníků nemovitosti č.p. 1 na Modravě a přilehlých pozemků, manželů Oldřicha a Zdeňky Musilových, na odprodej uvedené budovy s pozemky (objekt Modrého penzionu) Obci Modrava. Důvodem nesouhlasu je nepřiměřeně vysoká cena.",
11004,11,2012-10-01,,"Zastupitelstvo obce Modrava zamítlo nabídku J&T Banky, a.s. se sídlem Pobřežní 297/14, 186 00 Praha 8 na zhodnocení peněžních prostředků obce Modrava. Nabídka J&T Banky, a.s. je přílohou usnesení.",
11005,11,2012-10-01,,"Zastupitelstvo obce Modrava rozhodlo, že bere na vědomí vyúčtování vodného a stočného za rok 2011 a schvaluje zachování stávající výše vodného a stočného pro rok 2012 ve stejné výši jako v uplynulém období, tj. ceny schválené usnesením zastupitelstva obce ze dne 13.7.2010 - vodné 19,80 Kč/m3, stočného 27,50 Kč/m3 včetně DPH.",
11006,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření kupní smlouvy nákup nemovitostí – domu č. p. 20, umístěného na st. p. č. 143 v k. ú. Vchynice – Tetov II, domu č. p. 21 umístěného na st. p. č. 144 v k. ú. Vchynice – Tetov II a pozemků st. p. 143, st. p. 144 a č. 982/9, vše v k. ú. Vchynice – Tetov II od stávajícího vlastníka ČR – Správy NP a CHKO Šumava s tím že kupní cena 1.120.860,- Kč s příslušenstvím bude uhrazena do 30 dnů ode dne doručení písemné výzvy prodávajícího se sdělením, že tato smlouva byla Ministerstvem životního prostředí ČR schválena. Znění kupní smlouvy je přílohou usnesení.",
11007,11,2012-10-01,,"Zastupitelstvo schvaluje přijetí úvěru od Komerční banky, a.s. ve výši 5 000 000,- Kč na refinancování investiční akce "Přeložka vysokého napětí - 2. a 3. etapa" se splatností 20.8.2019 a roční úrokovou sazbou ve výši 2,81%. Úvěr bude poskytnut bez zajištění. Zastupitelstvo obce pověřuje starostu obce jednáním o uzavření smlouvy o poskytnutí úvěru a jejím uzavřením.",
11008,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje smlouvu o dílo uzavřenou s ing. arch. Hanou Urbancovou, IČ: 10264426, bytem Gregorák 13, 373 16 Dobrá Voda na změnu architektonického řešení multifunkčního objektu – turistického informačního centra obce Modrava, zpracování projektové dokumentace pro stavební řízení a prováděcí projektové dokumentace, položkového výkazu výměr, to vše za cenu 150.700,- Kč (dodavatel není plátce DPH). Znění smlouvy a architektonický návrh je přílohou usnesení s tím, že obec k návrhu zpracuje případné připomínky.",
11009,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje dohodu o partnerství uzavřenou mezi Obcí Modrava a Správou a údržbou silnic Plzeňského kraje IČ: 72053119 se sídlem Škroupova 18, 306 13 Plzeň ve věci přípravy, realizace a využívání výstupu projektu „Modrava – křižovatka silnice III/16910 s místní komunikací“, který realizátor Správa a údržba silnic Plzeňského kraje předkládá s žádostí o finanční prostředky ROP NUTS II Jihozápad, Prioritní osa 1 Dostupnost center, oblast podpory 1.1 Modernizace regionální silniční sítě, jejímž podpisem se Obec Modrava stává partnerem projektu.",
11010,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že schvaluje uzavření smlouvy o dílo se společností ZAK TV, s.r.o. na zhotovení projektu „Okénko obce“ v rámci kterého ZAK TV zhotoví pro Obec Modravu nejméně 4 filmové prezentace ve formátu DVD a ve formátu, který umožní přímou prezentaci na webových stránkách obce Modrava. Celková cena činí 62.400,- Kč včetně DPH.",
11011,11,2012-10-01,,"Zastupitelstvo Obce Modrava rozhodlo, že ověřilo a schvaluje celkové náklady na zhotovení projektu Naučná stezka pro pěší Modrava a Filipova Huť, které činí celkem 235.258,32 Kč. Projekt byl podpořen v rámci Programu stabilizace a obnovy venkova Plzeňského kraje částkou 57 200,- Kč.",
11012,11,2012-10-01,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje projekt architektonického řešení ČOV Modrava vypracovaný v souladu se smlouvou o dílo společností AQUAŠUMAVA, s.r.o. v srpnu 2012. Architektonické řešení je přílohou tohoto usnesení.",
11013,11,2012-10-01,,"Zastupitelstvo obce Modrava rozhodlo, že bere na vědomí informaci starosty obce Modrava o aktivitě směřující k vybudování nového skiareálu v obci Modrava a rozhodlo se v projektu v rámci 23. výzvy ROP NUTS II Jihozápad nepokračovat.",
11014,11,2012-10-01,,"Zastupitelstvo obce rozhodlo, že odmítá nabídku ing. Jaroslava Faiferlíka na vypracování projektové dokumentace a zajištění inženýrské činnosti na výstavbu nového parkoviště v obci Modrava na pozemku 1037/1 v k,ú. Filipova Huť. Zastupitelstvo obce ukládá starostovi obce zřídit na webových stránkách společnosti OTIDEA profil veřejného zadavatele a po založení profilu vyhlásit zadávací řízení v souladu s návrhem výzvy k podání nabídky na veřejnou zakázku malého rozsahu (mimo režim zákona č. 137/2006Sb.) na realizaci veřejné zakázky „Zhotovení projektové dokumentace pro stavební povolení a projektové dokumentace pro realizaci stavby na stavbu: Parkoviště Modrava“. Zároveň schvaluje složení komise pro hodnocení nabídek – JUDr. Tomáš Samek, Jaroslav Doležal a Jan Voldřich, DiS, jednatel společnosti Služby Modrava s.r.o.",
11015,11,2012-10-01,,"Zastupitelstvo obce rozhodlo, že schvaluje projekt na výstavbu garáže na pozemku 1035/1 v k.ú. Filipova Huť vypracovaný v červnu 2012 ing. Evou Sukovou a ukládá starostovi obce vyhlásit zadávací řízení v souladu s návrhem výzvy k podání nabídky na veřejnou zakázku malého rozsahu (mimo režim zákona č. 137/2006Sb.) na realizaci veřejné zakázky „Zhotovení garáže na pozemku p.č. 1035/1 v k.ú. Filipova Huť“. Zároveň schvaluje složení komise pro hodnocení nabídek – JUDr. Tomáš Samek, Jaroslav Doležal a Jan Voldřich, DiS, jednatel společnosti Služby Modrava s.r.o. Text výzvy je přílohou usnesení.",
11016,11,2012-10-01,,"Zastupitelstvo obce Modrava rozhodlo, že schvaluje Dodatek č. 1 ke smlouvě o nájmu movitých věcí uzavřenou se společností Služby Modrava s.r.o. dne 31.12.2011 kterým se pronajímá společnosti Služby Modrava s.r.o. vozidlo Škoda Octavia combi RZ: 3P32963 a Pivní sety a upravují se podmínky pronájmu movitých věcí. Dodatek č. 1 je přílohou tohoto usnesení.",
