"id","legislative_session:number","motion:title","start_date","start_time"
"453511",5,"5b bod 1 část II. - dům č.p. 882","2011-09-05","11:52:23"
"453512",5,"II. bod 2 - 7","2011-09-05","11:52:58"
"453513",5,"5c  Prodej domu č.p. 131 ul. Palackého, k.ú. Místek","2011-09-05","11:54:22"
"453514",5,"5d  Statut Fondu pomoci občanům dotčeným živelními pohromami","2011-09-05","11:55:08"
"453515",5,"Vystoupení p. Kolářové","2011-09-05","12:01:03"
"453516",5,"6a Plán spol. zařízení (pozemkové úpravy vyvolané stavbou R 56 F-M, připojení na R 48 a pozemk. úpravy .. ","2011-09-05","12:01:56"
"453517",5,"6b  Zpráva č. 39 o postupu přípravy a výstavby silnice I/48","2011-09-05","12:02:31"
"453518",5,"8a OZV č. ../2011, kterou se stanoví koeficienty u daně z nemovitostí","2011-09-05","12:09:22"
"453519",5,"8b OZV č. .../2011, kterou se mění OZV č. 1/2011, o stanovení veřejně přístupných míst, na kterých je provoz. ..","2011-09-05","12:09:56"
"453520",5,"9b  Schválení dodatků ke zřizovacím listinám přísp. organizací zřízených st. městem F-M v působnosti OSS","2011-09-05","12:11:56"
"453521",5,"9a  Založení obecně prospěšné spol. s názvem ","2011-09-05","12:12:38"
"453522",5,"Návrh způsobu volby člena a předsedy KV - veřejně (aklamací)","2011-09-05","12:40:45"
"453523",5,"Hlasování o předneseném návrhu na usnesení - ZM volí do funkce člena KV Ing. Vítězslava Tomka","2011-09-05","12:41:48"
"453524",5,"Návrh na předsedu KV - Ing. Dalibor Švejkovský","2011-09-05","12:44:25"
"453525",5,"Návrh na předsedu KV - Mgr. Ivan Vrba ","2011-09-05","12:44:49"
"453526",5,"10b, bod 1 - ZM rozhodlo o zvýšení počtu členů OV Lískovec ze 4 na 5","2011-09-05","12:46:33"
"453527",5,"Návrh způsobu volby člena OV - veřejně (aklamací)","2011-09-05","12:47:18"
"453528",5,"10b, bod 2 - ZM volí do funkce člena OV Lískovec p. Tomáše Řehu","2011-09-05","12:48:02"
"453529",5,"10c Návrh ","2011-09-05","12:48:42"
"453530",5,"10d Zásady pro odměňování za výkon funkcí v ZM, RM, v komisích rady města a výborech ZM pro neuvol. ..","2011-09-05","12:58:34"
"453531",5,"Možnost vystoupení p. Kolářové","2011-09-05","14:40:07"
"453532",5,"Návrh Bc. Štefka na ukončení diskuse","2011-09-05","15:07:10"
"453533",5,"10e Návrh na stanovení výše finančních darů za výkon funkcí v komisích RM a výborech ZM pro občany …","2011-09-05","15:27:30"
"453534",5,"Hlasování o tom, že Mgr. Pobucký je ve střetu zájmu u bodu 9c","2011-09-05","15:30:28"
"453535",5,"9c  Záměr vložit nepeněžitý vklad do společnosti Sportplex Frýdek-Místek, s.r.o.","2011-09-05","15:31:11"
"453536",5,"10f  Plán odpadového hospodářství statutárního města Frýdku-Místku na období 2011 - 2015","2011-09-05","15:38:37"
"453537",5,"10g Návrh na vyhlášení dotačních programů na podporu a rozvoj sociálních služeb pro rok 2012","2011-09-05","15:39:12"
"453538",5,"10h  Městský program prevence kriminality 2011","2011-09-05","15:39:41"
"453539",5,"10i  Zahraniční pracovní cesta do Ames, stát Iowa","2011-09-05","16:01:08"
"453540",5,"*11a  Kontrola usnesení a připomínek  ze zasedání ZMFM za uplynulé období.	   ","2011-09-05","16:05:36"
"453541",5,"3. vystoupení Ing.Konůpky","2011-09-05","16:37:16"
"453542",5,"*12.  ZPRÁVA O ČINNOSTI RADY MĚSTA OD POSLEDNÍHO ZASEDÁNÍ ZMFM vč. diskuse  ","2011-09-05","16:37:44"
"453543",5,"3. vystoupení Ing. Ruszové","2011-09-05","17:15:00"
"453544",5,"3. vystoupení p. Merty","2011-09-05","17:16:42"
"453546",6,"Návrh p. Špetly doplnit bod 3 o bod 3g odložení prodeje domu 882 Ostravská","2011-12-05","08:12:48"
"453547",6,"Návrh p. Merty zařadit do programu jako bod 8f zpráva o dopadu zavedení MHD zdarma	","2011-12-05","08:14:10"
"453548",6,"Návrh p. Konůpky zařadit jako bod 2 bod 9 programu a jako bod 3 bod 10  	","2011-12-05","08:14:45"
"453549",6,"Návrh celého programu vč. doplnění","2011-12-05","08:15:23"
"453550",6,"Hlasování o ověřovatelích zápisu - p. Muroň, Mgr. Jurtíková                                                                                                                  ","2011-12-05","08:16:50"
"453551",6,"Návrh na předsedu volební komise - Ing. Jaroslav Chýlek, MBA","2011-12-05","08:18:10"
"453552",6,"Návrh na členy volební komise - Ing. Adamus, MUDr. Adamec","2011-12-05","08:19:34"
"453553",6,"*2a Návrh 4. změny rozpočtu st. města F-M pro r. 2011 prováděné ZM formou RO č. 104-138 + dodatek","2011-12-05","09:38:41"
"453554",6,"2b Smlouvy o poskytnutí investiční dotace z fondu životního prostředí st. města F-M na rok 2011","2011-12-05","09:39:22"
"453555",6,"2c Návrh na uzavření smlouvy o poskytnutí neinvestiční dotace z rozpočtu st. města F-M pro r. 2011 - OKP","2011-12-05","09:39:59"
"453556",6,"2d Návrh na uzavření smluv o poskytnutí neinv. dotací z rozpočtu st. města F-M pro r. 2011 Charitě F-M - OSS","2011-12-05","09:40:34"
"453557",6,"2e Dodatky ke Smlouvám o poskytnutí neinvestiční dotace sdružení Region Beskydy","2011-12-05","09:41:06"
"453558",6,"Návrh Mgr. Vojvodíka na rozdělení hlasování","2011-12-05","09:42:59"
"453559",6,"2f Návrh na uzavření sml. o poskytnutí neinv. dotace z rozpočtu města na r. 2011. Návrh na uzavření dodatku …","2011-12-05","09:43:23"
"453560",6,"2g Návrh na uzavření smluv o poskytnutí neinvestičních dotací ze sportovního fondu na rok 2011     ","2011-12-05","09:43:59"
"453561",6,"2h Návrh na uzavření smluv o poskytnutí neinv. dotací a neinv. příspěvku z fondu výchovy, vzděl. a zájm …     ","2011-12-05","09:44:36"
"453562",6,"2i Darovací smlouva mezi Českou republikou - Krajským ředitelstvím policie SM kraje a st. městem F-M ","2011-12-05","09:45:11"
"453563",6,"2j Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Fondu prevence kriminality pro rok 2011(1)    ","2011-12-05","09:45:45"
"453564",6,"2k Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Fondu prevence kriminality pro rok 2011(2)","2011-12-05","09:46:20"
"453565",6,"Návrh Mgr. Cvika na usnesení - ZM ukládá RM provést revizi stávajících podmínek Centra sportu","2011-12-05","10:42:23"
"453566",6,"3. vystoupení Ing. Konůpky","2011-12-05","12:27:58"
"453567",6,"3. vystoupení Ing. Špetly","2011-12-05","12:36:32"
"453568",6,"Návrh Ing. Špetly - přesun 5 mil. Kč do kapitoly 07 a 09 ","2011-12-05","12:38:35"
"453569",6,"Pozměňující návrh č. 1 k mat. 2l","2011-12-05","12:39:42"
"453570",6,"Pozměňující návrh č. 2 k mat. 2l","2011-12-05","12:40:13"
"453571",6,"Pozměňující návrh č. 3 k mat. 2l","2011-12-05","12:40:39"
"453572",6,"*2l Návrh rozpočtu statutárního města Frýdek-Místek pro rok 2012","2011-12-05","12:41:36"
"453573",6,"2m Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Centra sportu na rok 2012     ","2011-12-05","12:46:11"
"453574",6,"2n Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu města na rok 2012 - OŠKMaT ","2011-12-05","12:46:42"
"453575",6,"2o Schválení žádosti o zařazení do dotačního programu Podpora terénní práce 2012 a schválení finanční spol. ..","2011-12-05","12:47:19"
"453576",6,"2p Návrh na vyhlášení dotačních programů na podporu projektů v oblasti zdravotnictví pro rok 2012","2011-12-05","12:47:52"
"453577",6,"Část I. - body č. 1-22 mimo č. 9","2011-12-05","12:54:53"
"453578",6,"Část II. - bod č. 23","2011-12-05","12:55:20"
"453579",6,"Část III. - body 24-25","2011-12-05","12:55:44"
"453580",6,"Část IV. - bod č. 26","2011-12-05","12:56:04"
"453581",6,"3b Poskytnutí příspěvku z Fondu pomoci občanům st. města F-M dotčeným výstavbou komunikace R/48 … ","2011-12-05","12:56:54"
"453582",6,"Návrh na usnesení ZM ruší usnesení č. 5b 5.5.3  1a, b","2011-12-05","15:36:21"
"453583",6,"3c Návrh na prominutí poplatků a úroků z prodlení vzniklých v souvislosti s opožděnými platbami za užívání … ","2011-12-05","15:52:17"
"453584",6,"3. vystoupení p. Merty","2011-12-05","16:43:54"
"453585",6,"3d Koncepce nakládání s bytovým fondem statutárního města Frýdek-Místek","2011-12-05","17:25:30"
"453586",6,"3e Vyhlášení veřejné obchodní soutěže","2011-12-05","17:40:24"
"453587",6,"Hlasování o tom, že Mgr. Pobucký, DiS. je v bodě 3f ve střetu zájmů","2011-12-05","17:42:59"
"453588",6,"3f Nepeněžitý vklad do společnosti Sportplex Frýdek-Místek, s.r.o.","2011-12-05","17:43:19"
"453589",6,"4a Dodatek č. 1 ke Statutu fondu regenerace st. města F-M - změna termínu podání žádostí o dotaci ","2011-12-05","17:43:49"
"453590",6,"4b Aktualizace Programu regenerace MPZ Frýdek na léta 2012-2016, Aktualizace Programu regenerace MPZ …  ","2011-12-05","17:44:15"
"453591",6,"4c Návrhy na pořízení změny Územního plánu Frýdku-Místku ","2011-12-05","17:44:41"
"453592",6,"*4d Vydání Změny č. 1 Územního plánu Frýdku-Místku formou opatření obecné povahy ","2011-12-05","17:47:10"
"453593",6,"4e Dodatek č. 2 k Dohodě o zabezpečení realizace Integrovaného plánu rozvoje města ","2011-12-05","17:47:52"
"453594",6,"4e Dodatek č. 2 k Dohodě o zabezpečení realizace Integrovaného plánu rozvoje města ","2011-12-05","17:48:23"
"453595",6,"ZM rozhodlo o pokračování jednání i po 18.00 hodině","2011-12-05","17:56:18"
"453596",6,"4f Strategický plán rozvoje statutárního města Frýdku-Místku","2011-12-05","18:50:44"
"453597",6,"Předřadit bod 7b","2011-12-05","18:51:57"
"453598",6,"7b Změna Zakládací listiny obecně prospěšné spol. Destinační management turistické oblasti Beskydy-Valašsko, ","2011-12-05","18:52:32"
"453599",6,"4g  Zpráva č. 40 o postupu přípravy a výstavby silnice I/48","2011-12-05","18:57:50"
"453600",6,"Návrh p. Merty - čl. 6 bod 4 nahradit ve znění - proti rozhodnutí zkušební komise ....","2011-12-05","20:12:11"
"453601",6,"6a OZV č. /2011, kterou se mění obecně závazná vyhláška č. 2/2011 o stanovení podmínek provozování taxisl. .. ","2011-12-05","20:35:27"
"453602",6,"Návrh p. Merty - čl 5 bod 1 - 5 dát na sazby v roce 2010 ","2011-12-05","20:37:19"
"453603",6,"6b OZV č. /2011, kterou se mění obecně závazná vyhláška č. 7/2010, o místním poplatku ze psů","2011-12-05","20:37:40"
"453604",6,"6c OZV č. /2011, o místním poplatku za provoz systému shromažďování, sběru, přepravy,  třídění, využívání …","2011-12-05","20:38:09"
"453605",6,"6d OZV č. /2011, o místním poplatku za provozovaný výherní hrací přístroj, koncový interaktivní videoloterní .. ","2011-12-05","20:38:41"
"453606",6,"6e OZV č. /2011, o zákazu provozování vybraných sázkových her, loterií a jiných podobných her","2011-12-05","20:39:11"
"453607",6,"Návrh Mgr. Vrby - 1. prostřednictvím Zpravodaje vyhlásit soutěž o název Centra zdravotních a sociálních služeb ...","2011-12-05","20:49:36"
"453608",6,"7a  Schválení dodatku č. 4 ke zřizovací listině p.o. Centrum zdravotních a sociálních služeb F-M, p.o.","2011-12-05","20:49:56"
"453609",6,"8a Strategie protidrogové politiky města Frýdek-Místek na období 2012-2014","2011-12-05","20:50:28"
"453610",6,"Hlasování o návrhu na usnesení - mat. 8b, bod 1a) - d) - ZM odvolává p. Hradila, p. Znišťala, p. Macháčka, p. R","2011-12-05","20:52:46"
"453611",6,"Návrh, aby volba členů a předsedy OV probíhala aklamací ","2011-12-05","20:53:34"
"453612",6,"Hlasování o návrhu na usnesení - mat. 8b, bod 2a) - c) - ZM volí p. Kupčáka, p. Figurovou, p. Labzovou, p. Mi ","2011-12-05","20:54:51"
"453613",6,"Hlasování o návrhu na usnesení - mat. 8b, bod 3 ","2011-12-05","20:55:39"
"453614",6,"Hlasování o návrhu na usnesení - mat. 8b, bod 4 ","2011-12-05","20:56:11"
"453615",6,"8c Harmonogram zasedání Zastupitelstva města F-M na r.2012, harmonogram schůzí Rady města F-M na r.2012","2011-12-05","20:56:43"
"453616",6,"8d Zpráva o činnosti kontrolního výboru ZMFM za r. 2011, vyhodnocení plánu kontrol KV","2011-12-05","20:57:12"
"453617",6,"Návrh Ing. Konůpky - puštění záznamu z návštěvy v Ames","2011-12-05","21:04:11"
"453618",6,"8e Informace o zahraniční pracovní cestě do Ames, stát Iowa , seznam partnerských měst SMFM","2011-12-05","21:19:36"
"453619",6,"*9a  Kontrola usnesení a připomínek  ze zasedání ZMFM za uplynulé období.	   ","2011-12-05","21:55:40"
"453620",6,"*10.  ZPRÁVA O ČINNOSTI RADY MĚSTA OD POSLEDNÍHO ZASEDÁNÍ ZM F-M vč. diskuse  ","2011-12-05","22:14:05"
"453621",6,"Návrh Ing. Konůpky - ZM ukládá RM zajistit pravidelný on line video přenos ze ZM po 1.1.2012","2011-12-05","22:43:33"
"453622",6,"Návrh Ing. Konůpky - ZM ukládá RM zveřejnit na internetových stránkách města složení představenstev všech představenstev  ","2011-12-05","22:44:13"
"453625",7,"Návrh Ing. Konůpky - bod 9 (1k) a 10 (1i) - zařadit na začátek programu","2012-03-05","08:19:14"
"453626",7,"Návrh Ing. Špetly o bod 4c - Zpráva o postupu prací na Strateg. plánu města   	","2012-03-05","08:19:46"
"453627",7,"Doplnění programu o dodatek k mat. 2a, 2i a mat. č. 1c, 1d, 1e, 1f, 1h, předřadit bod 8b jako bod 1g","2012-03-05","08:20:18"
"453628",7,"Návrh celého programu vč. doplnění","2012-03-05","08:20:42"
"453629",7,"Hlasování o ověřovatelích zápisu - Mgr. Jurtíková, Ing. Nytrová                                                                                                                ","2012-03-05","08:21:57"
"453630",7,"Návrh na předsedu volební komise - Ing. Jaroslav Chýlek, MBA ","2012-03-05","08:23:22"
"453631",7,"Návrh na členy volební komise - Ing. Adamus, MUDr. Adamec","2012-03-05","08:24:30"
"453632",7,"3. vystoupení MUDr. Přádky","2012-03-05","08:51:27"
"453633",7,"*1c Rezignace na funkci náměstka primátora, zrušení usnesení ZMFM","2012-03-05","08:52:53"
"453634",7,"Návrh, aby volby probíhala aklamací ","2012-03-05","08:54:22"
"453635",7,"Návrh na usnesení - ZM volí do funkce člena RM - p. Karla Deutschera","2012-03-05","08:56:51"
"453636",7,"Návrh na usnesení - ZM 1. bere na vědomí rezignaci Ing. Chýlka a 2. volí předsedu FV Ing. Sabelu","2012-03-05","09:14:28"
"453637",7,"Návrh na usnesení - ZM 3. volí člena FV Bc. Jiřího Hájka","2012-03-05","09:16:31"
"453638",7,"*1f Změna ve svěření úseku činnosti města v samostatné působnosti dlouhodobě uvolněným členům ZMFM ... ","2012-03-05","09:17:58"
"453639",7,"*1g Návrh změny ve složení osadního výboru  Skalice","2012-03-05","09:19:28"
"453640",7,"*1h Zpráva o zavedení ","2012-03-05","10:34:13"
"453641",7,"Návrh Mgr. Vojvodíka - hlasovat samostatně o RO 12","2012-03-05","11:35:41"
"453642",7,"*2a Návrh 1. změny rozpočtu st. města F-M pro r. 2012 prováděné ZM formou rozpoč. opatření č. 1-30 vč. dod","2012-03-05","11:36:12"
"453643",7,"2b Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu města pro rok 2012 - finanční odbor","2012-03-05","11:36:52"
"453644",7,"2c Návrh na uzavření sml. o poskytnutí neinv. dotací z rozpočtu st. města F-M na podporu a rozvoj sociálních … ","2012-03-05","11:37:32"
"453645",7,"2d Návrh na uzavření smlouvy o poskytnutí investiční dotace Nemocnici ve F-M, příspěvkové organizaci","2012-03-05","11:38:06"
"453646",7,"2e Návrh na uzavření smluv o poskytnutí neinvestičních dotací - odbor sociálních služeb","2012-03-05","11:38:38"
"453647",7,"2f  Návrh na uzavření darovací smlouvy mezi Slezskou diakonií Český Těšín a statutárním městem F-M","2012-03-05","11:39:07"
"453648",7,"2g Návrh na uzavření sml. o poskytnutí neinv. dotace Slezské diakonii Český Těšín - určení výtěžku sbírky ...","2012-03-05","11:39:40"
"453649",7,"2h Smlouvy o poskytnutí investiční dotace a neinvestiční dotace z fondu ŽP statutárního města F-M na rok 2012","2012-03-05","11:40:13"
"453650",7,"2i Návrh na uzavření smluv o poskytnutí  neinv. dotace z rozpočtu st. města F-M r. 2012 - OKP (fond primátora)","2012-03-05","11:40:46"
"453651",7,"2j Návrh na uzavření smluv o poskytnutí neinvestiční dotace z kulturního fondu na rok 2012","2012-03-05","11:44:29"
"453652",7,"2k Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu města na rok 2012, Odbor ŠKMaT","2012-03-05","11:45:01"
"453653",7,"2l Návrh na uzavření smluv o poskytnutí neinv. dotací a neinv. příspěvků z fondu výchovy, vzdělávání …     ","2012-03-05","11:45:33"
"453654",7,"2m Návrh na uzavření smluv o poskytnutí neinvestičních dotací ze sportovního fondu  na rok 2012     ","2012-03-05","11:46:01"
"453655",7,"2n Návrh na uzavření smluv o poskytnutí neinvestičních příspěvků na kroužky Centra sportu na rok 2012     ","2012-03-05","11:46:30"
"453656",7,"2o Smlouva o poskytnutí neinv. dotace z rozpočtu st. města F-M pro Hasičský záchranný sbor MSK, územní ..  ","2012-03-05","11:47:01"
"453657",7,"2p Smlouva o poskytnutí  neinv. dotace Destinační management turistické oblasti Beskydy -Valašsko, o.p.s.","2012-03-05","11:47:33"
"453658",7,"Vystoupení ředitelky ND","2012-03-05","11:48:55"
"453659",7,"2r Návrh na uzavření smlouvy o poskytnutí dotace z rozpočtu města pro rok 2012 (ŽÚ)","2012-03-05","12:03:00"
"453660",7,"2s Žádost příjemce dotace Svaz důchodců ČR, o.s., městská organizace F-M, se sídlem 17. listopadu 147, …","2012-03-05","12:03:39"
"453661",7,"2t Žádost příjemce dotace Akademie Jana Amose Komenského, o. s., oblast F-M, se sídlem Havlíčkova 233, …","2012-03-05","12:04:14"
"453662",7,"Část I. - body č. 1-20","2012-03-05","12:05:13"
"453663",7,"Část II. - bod č. 21","2012-03-05","12:05:39"
"453664",7,"Část III. - body 22-24","2012-03-05","12:06:03"
"453665",7,"3b Prodej bytových jednotek v domě č.p. 6, k.ú. Místek, obec Frýdek-Místek. Změna výše nejnižších nabíd. …  ","2012-03-05","12:08:43"
"453666",7,"4a Zadání změny č. 2 Územního plánu Frýdku-Místku","2012-03-05","12:09:18"
"453667",7,"4b Zpráva č. 41 o postupu přípravy a výstavby silnice I/48","2012-03-05","12:15:36"
"453668",7,"6a OZV č. */2012, kterou se ruší OZV č. 7/2011 o místním poplatku za provozovaný výherní hrací přístroj, …","2012-03-05","12:16:29"
"453669",7,"7a  Schválení dodatku č. 5 ke zřizovací listině příspěvkové organizace HOSPIC Frýdek-Místek, p. o.","2012-03-05","12:17:04"
"453670",7,"*8a Návrh na udělení Ceny statutárního města Frýdku-Místku za rok 2011","2012-03-05","12:17:55"
"453671",7,"8c Stanovení paušální částky neuvolněným členům ZM,kteří nejsou v pracovním nebo jiném obdobném poměru, ","2012-03-05","12:18:51"
"453672",7,"8d Návrh na stanovení výše finančních darů za výkon funkcí v komisích rady města a výborech zastupitelstva … ","2012-03-05","12:19:51"
"453673",7,"8e Program prevence kriminality 2012 ","2012-03-05","12:20:20"
"453674",7,"8f  Odstranění nesouladu v údajích týkajících se názvů ulic  ","2012-03-05","12:20:50"
"453675",7,"8g  Zpráva z kontroly revizní komise Dobrovolného svazku obcí ","2012-03-05","12:21:26"
"453676",7,"*9a  Kontrola usnesení a připomínek  ze zasedání ZMFM za uplynulé období.","2012-03-05","12:29:41"
"453677",7,"3. vystoupení Ing. Nytrové ","2012-03-05","12:58:14"
"453678",7,"*10.  ZPRÁVA O ČINNOSTI RADY MĚSTA OD POSLEDNÍHO ZASEDÁNÍ ZM F-M vč. diskuse ","2012-03-05","13:02:14"
"453679",7,"3. vystoupení Ing. Špetly","2012-03-05","15:00:19"
"453682",8,"Návrh Ing. Konůpky předřadit bod 8 jako bod 1e a bod 9 jako bod 1f   	","2012-06-04","08:08:39"
"453683",8,"Návrh Ing. Kučíka zařadit bod - informace o kauzách jako bod 1g   	","2012-06-04","08:16:54"
"453684",8,"Návrh Mgr.  Vojvodíka zařadit bod 1h - informace o výstavbě Polárky a Estakádě  ","2012-06-04","08:17:50"
"453685",8,"Návrh celého programu vč. doplnění ","2012-06-04","08:18:30"
"453686",8,"*1b)  Určení ověřovatelů zápisu - Ing. Richtrová, MUDr. Přádka   ","2012-06-04","08:19:50"
"453687",8,"*1d)  Slib nového člena  Zastupitelstva města Frýdku-Místku                                                                                                            ","2012-06-04","08:29:31"
"453688",8,"2a Závěrečný účet statutárního města Frýdek-Místek za rok 2011","2012-06-04","08:44:06"
"453689",8,"2b  Závěrečný účet Dobrovolného svazku obcí ","2012-06-04","08:44:32"
"453690",8,"*2c Návrh 2. změny rozpočtu st. města F-M pro rok 2012 prováděné ZM formou rozpočt. opatření č. 32 - 49","2012-06-04","08:47:59"
"453691",8,"2d Návrh na uzavření smluv o poskytnutí neinv. transferů z fondu regenerace města F-M a rozpočtu města F-M ","2012-06-04","08:48:27"
"453692",8,"2e Návrh na uzavření smluv o poskytnutí neinv. a invest. dotace z rozpočtu st. města F-M pro rok 2012 - OKP… ","2012-06-04","08:49:23"
"453693",8,"2f  Návrh na uzavření smluv o poskytnutí neinv. dotací  z fondu výchovy, vzděl. a zájmových aktivit na r. 2012  ","2012-06-04","08:49:51"
"453694",8,"2g Smlouvy o poskytnutí investiční dotace a neinv. dotace z fondu životního prostředí st. města F-M na rok 2012","2012-06-04","08:50:17"
"453695",8,"2h Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu st. města F-M pro rok 2012 - OSS","2012-06-04","08:50:47"
"453696",8,"2i Návrh na uzavření smluv o poskytnutí nein. dotací a příspěvků z rozpočtu st. města F-M na podporu proj. … ","2012-06-04","08:51:18"
"453697",8,"2j Návrh na uzavření smlouvy o poskytnutí neinvestiční dotace z Fondu prevence kriminality pro rok 2012","2012-06-04","08:51:45"
"453698",8,"2k Návrh na uzavření smluv o poskytnutí neinvestičních dotací z Fondu prevence kriminality pro rok 2012","2012-06-04","08:52:11"
"453699",8,"3a Hospodaření s majetkem st. města - prodej, nabytí a směna nemovitostí, vzdání se předkupního práva","2012-06-04","08:52:49"
"453700",8,"3b Využití nebytových prostor nacházejících se v objektech v majetku statutárního města F-M v roce 2011","2012-06-04","08:53:18"
"453701",8,"3c Seznam domů s byty, které statutární město F-M nebude prodávat; Seznam domů s byty určených k prodeji","2012-06-04","08:53:47"
"453702",8,"3. vystoupení Ing. Špetly","2012-06-04","09:22:25"
"453703",8,"4a Akční plán 2012-2014  statutárního města Frýdku-Místku","2012-06-04","09:29:00"
"453704",8,"4b Zpráva č. 42 o postupu přípravy a výstavby silnice I/48","2012-06-04","09:29:27"
"453705",8,"4c Zpracování studie - uložení úkolu","2012-06-04","09:30:01"
"453706",8,"6a Schválení dodatků ke zřizovacím listinám přísp. organizací zřízených st. městem F-M v působnosti  OŠKMaT ","2012-06-04","09:30:37"
"453707",8,"6b Schválení dodatku č. 1 ke zřizovací listině příspěvkové organizace Beskydské informační centrum F-M","2012-06-04","09:31:03"
"453708",8,"6c Schválení dodatku č. 2 ke zřizovací listině příspěvkové organizace Jesle Frýdek-Místek, p. o.","2012-06-04","09:31:32"
"453709",8,"Přerušení bodu 7a - zahájení bodu 10 diskuse","2012-06-04","10:47:52"
"453710",8,"Návrh na usnesení - Mgr. Pobucký, DiS. - ZM ukládá RM a) odpovědět na dotazy opozice ....","2012-06-04","11:16:14"
"453711",8,"Přerušení bodu 10 a zpět k bodu 7a","2012-06-04","11:16:56"
"453712",8,"3. vystoupení Ing. Konůpky","2012-06-04","11:51:47"
"453713",8,"3. vystoupení Ing. Ruszové","2012-06-04","11:58:00"
"453714",8,"3. vystoupení Ing. Sabely","2012-06-04","11:59:20"
"453715",8,"3. vystoupení MUDr. Přádky","2012-06-04","12:00:30"
"453716",8,"Ing. Ruszová - návrh na kontrolu FV Národního domu, kontrola hospodaření za posl. 5 let do 30. 5. 2012  ","2012-06-04","12:29:40"
"453717",8,"Ing. Ruszová - návrh ke kontrole FV spol. Distep za posl. 5 let","2012-06-04","12:30:21"
"453718",8,"7a Zpráva o činnosti finančního výboru Zastupitelstva města Frýdku-Místku za rok 2011","2012-06-04","12:31:03"
"453719",8,"7b Statut a jednací řád finančního výboru Zastupitelstva města Frýdku-Místku","2012-06-04","14:37:32"
"453720",8,"Návrh na usnesení p. Walkové - ZM pověřuje kontrolní výbor kontrolou hospodaření Národního domu ...","2012-06-04","14:58:53"
"453721",8,"7c Návrh  ","2012-06-04","14:59:19"
"453722",8,"7d Pověření Mgr. Michala Pobuckého, DiS. jako  politika Projektu Zdravé město a místní Agendy 21","2012-06-04","14:59:46"
"453723",8,"7e Uzavření dohody o vzájemné spolupráci v oblasti cestovního ruchu ","2012-06-04","15:00:12"
"453724",8,"7f  Spolupráce s městem Harelbeke v Belgii","2012-06-04","15:08:19"
"453725",8,"*8a  Kontrola usnesení a připomínek  ze zasedání ZMFM za uplynulé období","2012-06-04","15:29:03"
"453726",8,"*9.  ZPRÁVA O ČINNOSTI RADY MĚSTA OD POSLEDNÍHO ZASEDÁNÍ ZMFM  vč. diskuse ","2012-06-04","15:32:39"
"453727",8,"3. vystoupení Ing. Konůpky","2012-06-04","17:06:48"
"453730",9,"ZM bere na vědomí informaci o změně ve složení klubu členů ZM za Nestraníky - počet členů klubu 4","2012-09-03","08:04:29"
"453731",9,"Návrh p. Kučíka zařadit do programu  bod 1c - informace o situaci na MMFM	","2012-09-03","08:33:49"
"453732",9,"Návrh p. Konůpky zařadit do programu bod 1d - odvolání náměstka primátora Ing. Hrabce z funkce 	","2012-09-03","08:34:11"
"453733",9,"Návrh p. Konůpky zařadit do programu bod 1d - odvolání náměstka primátora Ing. Hrabce z funkce 	","2012-09-03","08:35:00"
"453734",9,"Návrh p. Švejkovského zařadit do programu  1e - informace o kontrolách mechanismů města	","2012-09-03","08:35:21"
"453735",9,"Návrh celého programu ","2012-09-03","08:35:42"
"453736",9,"Návrh Mgr. Vojvodíka - hlasování o vystoupení Ing. Kučíka v projednávaném bodě 1b","2012-09-03","09:18:16"
"453737",9,"Návrh Ing. Konůpky - vystoupení Ing. Kučíka v tomto bodě","2012-09-03","09:19:33"
"453738",9,"Hlasování o ověřovatelích zápisu - Ing. Sabela, MUDr. Ing. Přádka                                                                                                                ","2012-09-03","09:19:57"
"453739",9,"Návrh na předsedu volební komise - Ing. Jaroslav Chýlek, MBA ","2012-09-03","09:21:28"
"453740",9,"ZM volí členy volební komise -  Ing. Adamus, Mgr. Jurtíková","2012-09-03","09:23:01"
"453741",9,"2a Návrh 3. změny rozpočtu st. města F-M pro rok 2012 prováděné ZM formou rozpočtových opatření č. 50 - 77","2012-09-03","09:26:26"
"453742",9,"2b Návrh na uzavření smlouvy o poskytnutí neinvestiční dotace z rozpočtu st. města F-M pro r. 2012 - OSS ","2012-09-03","09:26:55"
"453743",9,"2c  Návrh na uzavření smluv o poskytnutí neinvestiční dotace a neinv. příspěvku z kulturního fondu na rok 2012","2012-09-03","09:27:24"
"453744",9,"2d Návrh na uzavření smluv o poskytnutí neinvestiční dotace z rozpočtu města na rok 2012 - Odbor ŠKMaT    ","2012-09-03","09:27:53"
"453745",9,"2e  Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu města na rok 2012 - Odbor ŠKMaT ","2012-09-03","09:28:22"
"453746",9,"2f  Smlouva o poskytnutí neinvestiční dotace sdružení Region Beskydy","2012-09-03","09:29:41"
