"id","legislative_session:number","motion:title","start_date","start_time"
"454409",5,"8e Změna ve složení finančního výboru ZMFM","2015-06-08","11:17:19"
"454410",5,"Návrh na ukončení diskuse","2015-06-08","11:45:47"
"454411",5,"8f - bod 1 a 2","2015-06-08","11:47:02"
"454412",5,"8f - bod 3","2015-06-08","11:47:22"
"454413",5,"8g  Návrh  kontrolních akcí  do ","2015-06-08","11:48:27"
"454414",5,"8h  Zpráva o výsledcích provedených kontrol kontrolního výboru zastupitelstva v roce 2015","2015-06-08","11:48:55"
"454415",5,"8i  Harmonogram schůzí RMFM na 2. pololetí 2015","2015-06-08","11:49:21"
"454416",5,"8j Zásady pro odměňování za výkon funkcí v zastupitelstvu města, radě města, v komisích rady města","2015-06-08","11:50:42"
"454417",5,"9a Kontrola usnesení a připomínek  ze zasedání ZMFM za uplynulé období","2015-06-08","11:53:24"
"454418",5,"10a  Zpráva o činnosti Rady města Frýdku-Místku za uplynulé období","2015-06-08","11:53:51"
"454419",5,"Vystoupení p. Havlíka","2015-06-08","14:01:52"
"454420",5,"Vystoupení p. Vašíka","2015-06-08","14:09:07"
"454421",5,"Vystoupení p. Plucnar","2015-06-08","14:15:04"
"454422",5,"Vystoupení p. Severínové","2015-06-08","14:19:08"
"454423",5,"Vystoupení p. Merty","2015-06-08","14:25:31"
"454424",5,"Vystoupení p. Konůpky 10 min.","2015-06-08","14:32:51"
"454425",5,"Vystoupení p. Konůpky 5 min.","2015-06-08","14:33:21"
"454426",5,"Vystoupení p. Hruškové 5 min.","2015-06-08","14:40:07"
"454427",5,"Vystoupení p. Merty 3 min.","2015-06-08","14:54:07"
"454428",5,"Vystoupení p. Hrušková  3 min.","2015-06-08","14:58:21"
"454429",5,"Vystoupení p. Konůpky 3 min.","2015-06-08","15:02:24"
"454430",5,"Vystoupení p. Adama 5 min.","2015-06-08","15:10:01"
"454431",5,"Návrh na ukončení diskuse","2015-06-08","15:20:36"
"454434",6,"Návrh p. Řehová zařadit do programu bod 3n","2015-09-07","08:07:21"
"454435",6,"Návrh p. Horký zařadit do programu bod 7b","2015-09-07","08:07:54"
"454436",6,"Návrh p. Míčka zařadit do programu bod 3aa) Programové prohlášení","2015-09-07","08:08:47"
"454437",6,"Návrh p. primátora doplnit program o bod 9e, 9f","2015-09-07","08:09:19"
"454438",6,"Návrh celého programu vč. doplnění","2015-09-07","08:09:49"
"454439",6,"Hlasování o ověřovatelích zápisu, p. Šponerová","2015-09-07","08:11:08"
"454440",6,"Hlasování o ověřovatelích zápisu p. Míček","2015-09-07","08:11:33"
"454441",6,"Hlasování o ověřovatelích zápisu p. Machala","2015-09-07","08:11:57"
"454442",6,"3a RO 94","2015-09-07","08:16:46"
"454443",6,"3a Návrh 3. změny rozpočtu statutárního města F-M pro rok 2015 prováděné ZM formou RO č. 70-94 + dodatek","2015-09-07","08:17:11"
"454444",6,"3b Záměr statutárního města Frýdek-Místek","2015-09-07","08:41:10"
"454445",6,"3c Návrh na poskytnutí neinv. dotací a uzavření veřejnopr. smluv o poskytnutí neinv. dotací z kulturního fondu","2015-09-07","08:41:39"
"454446",6,"3d Návrh na poskytnutí neinv. dotací a uzavření veřejnopr. smluv o poskytnutí neinv. dotací z rozpočtu města","2015-09-07","08:42:46"
"454447",6,"3e Návrh na poskytnutí neinv. dotací a uzavření veřejnopr. smluv o poskytnutí neinv. dotací z fondu výchovy","2015-09-07","08:43:16"
"454448",6,"3f  Návrh na poskytnutí neinv. dotací a uzavření veřejnopr. smluv o poskytnutí neinv.dotací  ze portovního fondu","2015-09-07","08:43:45"
"454449",6,"3g Smlouva o spolupráci a spolufin. společné prezentace MK a stat. města F-M na světové výstavě EXPO 2015","2015-09-07","08:49:04"
"454450",6,"3h Návrh na poskytnutí nein. dotace a uzavření veřej. sml. o poskytnutí nein. dotace z dotační rezervy primátora","2015-09-07","08:49:33"
"454451",6,"3i Návrh na uzavření smluv o poskytnutí neinvestičních dotací z rozpočtu města pro rok 2015 - odbor SS","2015-09-07","08:50:01"
"454452",6,"3j Návrh na uzavření Dodatku č. 1 ke smlouvě o poskytnutí neinvestiční dotace - odbor sociálních služeb","2015-09-07","08:50:28"
"454453",6,"3k Návrh na uzavření Dodatku č. 1 ke smlouvě o poskytnutí neinvestiční dotace Nemocnici ve F-M, p. o. - OSS","2015-09-07","08:55:08"
"454454",6,"3l  Smlouva o poskytnutí neinvestiční dotace z rozpočtu st. města F-M pro Hasičský záchranný sbor MSK","2015-09-07","08:55:33"
"454455",6,"3m Poskytnutí neinv. dotací a uzavření veřej. sml. o poskytnutí nein. dotací na obnovu nemovitých kulturních","2015-09-07","09:00:27"
"454456",6,"3.  vystoupení p. Vrbaty","2015-09-07","09:19:34"
"454457",6,"3.  vystoupení p. Přádky","2015-09-07","09:22:38"
"454458",6,"4a část I.,III. + dodatek","2015-09-07","09:28:38"
"454459",6,"4a část II., body 42 a 43","2015-09-07","09:29:03"
"454460",6,"5a  Zpráva č. 55 o postupu přípravy a výstavby silnice I/48","2015-09-07","10:16:55"
"454461",6,"5b  Rozhodnutí o návrhu  na pořízení změny Územního plánu Frýdku-Místku","2015-09-07","10:17:23"
"454462",6,"5c  Dodatek č. 2 ke Smlouvě o realizaci Integrovaného plánu rozvoje města (přitažlivé město)","2015-09-07","10:17:51"
"454463",6,"5d Smlouva o poskytnutí neinvestiční dotace sdružení Region Beskydy","2015-09-07","10:18:16"
"454464",6,"3. vystoupení p. Míčka","2015-09-07","10:34:42"
"454465",6,"3. vystoupení p. Přádky","2015-09-07","10:40:59"
"454466",6,"3. vystoupení p. Vrbaty","2015-09-07","10:44:49"
"454467",6,"6a Návrh p. Míčka - Čl. 4, koeficient změnit na výši 1","2015-09-07","10:47:03"
"454468",6,"6a Obecně závazná vyhláška č. .../2015, kterou se stanoví koeficienty u daně z nemovitých věcí","2015-09-07","10:47:25"
"454469",6,"7a Dodatek č. 3 ke zřizovací listině příspěvkové organizace Jesle Frýdek-Místek, příspěvková organizace","2015-09-07","10:47:55"
"454470",6,"9a Návrh na změnu ","2015-09-07","10:48:22"
"454471",6,"9b Návrh na udělení ","2015-09-07","10:48:50"
"454472",6,"9c Návrh na stanovení výše fin. darů předsedům a členům OV a občanům v částech města F-M za jejich činnost","2015-09-07","10:49:20"
"454473",6,"9d Návrh na schválení podmínek Programu na podporu a rozvoj sociálních služeb pro rok 2016 a vyhlášení","2015-09-07","10:49:53"
"454474",6,"9e Podpora Sdružení hornických odborů při řešení problematiky hornických důchodů","2015-09-07","10:51:33"
"454475",6,"3. vystoupení p. Přádky","2015-09-07","11:37:01"
"454476",6,"10a Kontrola usnesení a připomínek ze zasedání ZMFM za uplynulé období","2015-09-07","12:10:56"
"454477",6,"11a  Zpráva o činnosti Rady města  Frýdku-Místku za uplynulé období","2015-09-07","12:11:23"
"454478",6,"Vystoupení p. Hajase - 5 min.","2015-09-07","14:07:08"
"454479",6,"Vystoupení p. Severínové - 5 min.","2015-09-07","14:11:54"
"454484",7,"Hlasování o ověřovatelích zápisu - p. Gaj","2015-10-20","18:11:56"
"454485",7,"Hlasování o ověřovatelích zápisu - p Schaferová","2015-10-20","18:12:26"
"454486",7,"Hlasování o ověřovatelích zápisu - p. Novosad","2015-10-20","18:12:48"
"454487",7,"3.  Přijetí závazku spolufinancovat projekt ","2015-10-20","19:07:49"
"454488",7,"4. Pozměňující návrh Ing. Řehové  ","2015-10-20","19:44:34"
"454489",7,"4. Návrh na poskytnutí neinvestiční dotace a uzavření veřejnoprávní smlouvy o poskytnutí neinvestiční","2015-10-20","19:44:59"
"454490",7,"5. Poskytnutí dotace z rozpočtu Statutárního města Frýdek-Místek Moravskoslezskému kraji na nákup","2015-10-20","19:47:29"
